BENCH: resnet50
TOP: 1
Layer, Droplet time(s), Droplet std(s), Droplet trials, Droplet Tuning(min), Meta-{top} time(s), Meta-{top} std(s), trials-{top}, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-{top}, speedup-10k
2, 0.00009080, 0.00000126, 72, 0.13, 0.00009699, 0.00000026, 40, 0.00009699, 0.00000026, 40, 1.07, 1.07
3, 0.00009251, 0.00000107, 72, 0.16, 0.00010022, 0.00000006, 56, 0.00010022, 0.00000006, 56, 1.08, 1.08
4, 0.00010161, 0.00000024, 99, 0.25, 0.00010817, 0.00000022, 54, 0.00010817, 0.00000022, 54, 1.06, 1.06
5, 0.00008969, 0.00000167, 82, 0.14, 0.00013381, 0.00000001, 43, 0.00013381, 0.00000001, 43, 1.49, 1.49
6, 0.00009645, 0.00000050, 100, 0.29, 0.00010977, 0.00000010, 25, 0.00010977, 0.00000010, 25, 1.14, 1.14
7, 0.00008500, 0.00000106, 72, 0.17, 0.00009305, 0.00000014, 36, 0.00009305, 0.00000014, 36, 1.09, 1.09
8, 0.00007700, 0.00000027, 82, 0.15, 0.00008266, 0.00000002, 20, 0.00008266, 0.00000002, 20, 1.07, 1.07
9, 0.00008086, 0.00000014, 72, 0.15, 0.00009862, 0.00000009, 56, 0.00009862, 0.00000009, 56, 1.22, 1.22
10, 0.00008750, 0.00000003, 100, 0.22, 0.00009113, 0.00000007, 11, 0.00009113, 0.00000007, 11, 1.04, 1.04
11, 0.00008040, 0.00000105, 71, 0.29, 0.00008539, 0.00000005, 36, 0.00008539, 0.00000005, 36, 1.06, 1.06
12, 0.00007560, 0.00000030, 72, 0.20, 0.00008181, 0.00000026, 15, 0.00008181, 0.00000026, 15, 1.08, 1.08
13, 0.00007451, 0.00000025, 100, 0.21, 0.00008404, 0.00000007, 32, 0.00008404, 0.00000007, 32, 1.13, 1.13
14, 0.00006622, 0.00000022, 100, 0.21, 0.00007963, 0.00000005, 47, 0.00007963, 0.00000005, 47, 1.20, 1.20
15, 0.00008526, 0.00000003, 40, 0.09, 0.00008526, 0.00000003, 16, 0.00008526, 0.00000003, 16, 1.00, 1.00
16, 0.00007530, 0.00000016, 98, 0.38, 0.00008032, 0.00000018, 46, 0.00008032, 0.00000018, 46, 1.07, 1.07
17, 0.00006308, 0.00000033, 100, 0.18, 0.00007278, 0.00000019, 61, 0.00007278, 0.00000019, 61, 1.15, 1.15
18, 0.00005890, 0.00000015, 99, 0.21, 0.00007764, 0.00000005, 56, 0.00007764, 0.00000005, 56, 1.32, 1.32
19, 0.00007543, 0.00000023, 37, 0.07, 0.00007543, 0.00000023, 10, 0.00007543, 0.00000023, 10, 1.00, 1.00
20, 0.00005938, 0.00000003, 79, 0.18, 0.00006371, 0.00000011, 4, 0.00006371, 0.00000011, 4, 1.07, 1.07
21, 0.00006071, 0.00000025, 94, 0.35, 0.00007585, 0.00000010, 63, 0.00007585, 0.00000010, 63, 1.25, 1.25
22, 0.00005820, 0.00000018, 82, 0.23, 0.00005988, 0.00000018, 15, 0.00005988, 0.00000018, 15, 1.03, 1.03
23, 0.00005804, 0.00000020, 37, 0.07, 0.00005804, 0.00000020, 32, 0.00005804, 0.00000020, 32, 1.00, 1.00
24, 0.00005735, 0.00000119, 77, 0.20, 0.00006249, 0.00000010, 54, 0.00006249, 0.00000010, 54, 1.09, 1.09
25, 0.00004970, 0.00000045, 98, 0.30, 0.00005270, 0.00000009, 61, 0.00005270, 0.00000009, 61, 1.06, 1.06
26, 0.00004809, 0.00000035, 73, 0.12, 0.00005175, 0.00000003, 43, 0.00005175, 0.00000003, 43, 1.08, 1.08
27, 0.00004057, 0.00000041, 78, 0.15, 0.00004575, 0.00000015, 25, 0.00004575, 0.00000015, 25, 1.13, 1.13
28, 0.00004532, 0.00000030, 81, 0.15, 0.00004617, 0.00000006, 36, 0.00004617, 0.00000006, 36, 1.02, 1.02
29, 0.00004383, 0.00000016, 100, 0.26, 0.00005493, 0.00000363, 42, 0.00005493, 0.00000363, 42, 1.25, 1.25
30, 0.00004402, 0.00000037, 78, 0.12, 0.00005201, 0.00000058, 4, 0.00005201, 0.00000058, 4, 1.18, 1.18
31, 0.00004590, 0.00000060, 100, 0.33, 0.00004878, 0.00000011, 17, 0.00004878, 0.00000011, 17, 1.06, 1.06
32, 0.00001876, 0.00000018, 100, 0.27, 0.00001968, 0.00000003, 71, 0.00001968, 0.00000003, 71, 1.05, 1.05
33, 0.00027729, 0.00000153, 70, 0.31, 0.00030090, 0.00000139, 89, 0.00028923, 0.00000010, 109, 1.09, 1.04
34, 0.00024532, 0.00000136, 81, 0.18, 0.00025849, 0.00000120, 69, 0.00025849, 0.00000120, 69, 1.05, 1.05
35, 0.00022998, 0.00000225, 100, 0.25, 0.00024450, 0.00000029, 75, 0.00024450, 0.00000029, 75, 1.06, 1.06
36, 0.00024737, 0.00000014, 91, 0.56, 0.00028399, 0.00000003, 63, 0.00028399, 0.00000003, 63, 1.15, 1.15
37, 0.00023625, 0.00000147, 94, 0.43, 0.00026142, 0.00000010, 60, 0.00026142, 0.00000010, 60, 1.11, 1.11
38, 0.00020989, 0.00000323, 82, 0.18, 0.00021386, 0.00000017, 72, 0.00021386, 0.00000017, 72, 1.02, 1.02
39, 0.00025808, 0.00000093, 98, 0.40, 0.00027902, 0.00000020, 47, 0.00027902, 0.00000020, 47, 1.08, 1.08
40, 0.00027301, 0.00000147, 70, 0.17, 0.00029976, 0.00000072, 51, 0.00029976, 0.00000072, 51, 1.10, 1.10
41, 0.00023031, 0.00000201, 75, 0.15, 0.00030101, 0.00000073, 64, 0.00030101, 0.00000073, 64, 1.31, 1.31
42, 0.00018088, 0.00000127, 100, 0.26, 0.00022957, 0.00000029, 42, 0.00022957, 0.00000029, 42, 1.27, 1.27
43, 0.00022725, 0.00000208, 79, 0.15, 0.00024651, 0.00000031, 40, 0.00024651, 0.00000031, 40, 1.08, 1.08
44, 0.00018270, 0.00000008, 100, 0.20, 0.00025514, 0.00000520, 5, 0.00025514, 0.00000520, 5, 1.40, 1.40
45, 0.00016211, 0.00000154, 75, 0.16, 0.00021487, 0.00000006, 26, 0.00021487, 0.00000006, 26, 1.33, 1.33
46, 0.00022881, 0.00000107, 75, 0.26, 0.00024017, 0.00000017, 2, 0.00024017, 0.00000017, 2, 1.05, 1.05
47, 0.00019651, 0.00000013, 71, 0.40, 0.00023929, 0.00000003, 54, 0.00023929, 0.00000003, 54, 1.22, 1.22
48, 0.00020960, 0.00000177, 100, 0.21, 0.00022418, 0.00000034, 62, 0.00022418, 0.00000034, 62, 1.07, 1.07
49, 0.00019498, 0.00000099, 93, 0.58, 0.00020908, 0.00000055, 23, 0.00020908, 0.00000055, 23, 1.07, 1.07
50, 0.00017727, 0.00000106, 99, 0.45, 0.00020694, 0.00000694, 40, 0.00020694, 0.00000694, 40, 1.17, 1.17
51, 0.00015706, 0.00000117, 100, 0.20, 0.00019849, 0.00000024, 32, 0.00019849, 0.00000024, 32, 1.26, 1.26
52, 0.00015371, 0.00000326, 84, 0.32, 0.00018544, 0.00000066, 42, 0.00018544, 0.00000066, 42, 1.21, 1.21
53, 0.00015118, 0.00000183, 100, 0.24, 0.00016763, 0.00000015, 20, 0.00016763, 0.00000015, 20, 1.11, 1.11
54, 0.00013592, 0.00000089, 76, 0.40, 0.00014423, 0.00000017, 57, 0.00014423, 0.00000017, 57, 1.06, 1.06
55, 0.00011629, 0.00000215, 70, 0.16, 0.00013730, 0.00000028, 60, 0.00013730, 0.00000028, 60, 1.18, 1.18
56, 0.00013616, 0.00000107, 73, 0.50, 0.00016134, 0.00000036, 46, 0.00016134, 0.00000036, 46, 1.18, 1.18
57, 0.00012299, 0.00000042, 84, 0.13, 0.00013292, 0.00000016, 53, 0.00013292, 0.00000016, 53, 1.08, 1.08
58, 0.00010069, 0.00000009, 37, 0.08, 0.00010069, 0.00000009, 26, 0.00010069, 0.00000009, 26, 1.00, 1.00
59, 0.00009234, 0.00000105, 100, 0.18, 0.00011078, 0.00000046, 53, 0.00011078, 0.00000046, 53, 1.20, 1.20
60, 0.00009827, 0.00000022, 37, 0.08, 0.00009827, 0.00000022, 38, 0.00009827, 0.00000022, 38, 1.00, 1.00
61, 0.00010619, 0.00000044, 79, 0.17, 0.00011531, 0.00000030, 1, 0.00011531, 0.00000030, 1, 1.09, 1.09
62, 0.00009625, 0.00000139, 70, 0.16, 0.00011405, 0.00000006, 32, 0.00011405, 0.00000006, 32, 1.18, 1.18
63, 0.00006601, 0.00000017, 74, 0.29, 0.00006656, 0.00000008, 9, 0.00006656, 0.00000008, 9, 1.01, 1.01
64, 0.00005866, 0.00000025, 84, 0.20, 0.00006692, 0.00000009, 29, 0.00006692, 0.00000009, 29, 1.14, 1.14
65, 0.00006631, 0.00000002, 97, 0.50, 0.00007025, 0.00000017, 85, 0.00006218, 0.00000006, 387, 1.06, 0.94
66, 0.00040151, 0.00000278, 75, 0.33, 0.00043369, 0.00000036, 86, 0.00043369, 0.00000036, 86, 1.08, 1.08
67, 0.00034490, 0.00000145, 99, 0.54, 0.00036251, 0.00000078, 67, 0.00036251, 0.00000078, 67, 1.05, 1.05
68, 0.00034848, 0.00000273, 89, 0.53, 0.00035973, 0.00000063, 85, 0.00035711, 0.00000031, 111, 1.03, 1.02
69, 0.00030227, 0.00000579, 100, 0.30, 0.00031683, 0.00000024, 65, 0.00031683, 0.00000024, 65, 1.05, 1.05
70, 0.00029828, 0.00000012, 37, 0.07, 0.00029828, 0.00000012, 87, 0.00029828, 0.00000012, 87, 1.00, 1.00
71, 0.00024056, 0.00000205, 99, 0.38, 0.00028331, 0.00000010, 45, 0.00028331, 0.00000010, 45, 1.18, 1.18
72, 0.00024795, 0.00000154, 95, 0.51, 0.00027169, 0.00000024, 62, 0.00027169, 0.00000024, 62, 1.10, 1.10
73, 0.00026837, 0.00000236, 79, 0.46, 0.00027801, 0.00000062, 45, 0.00027801, 0.00000062, 45, 1.04, 1.04
74, 0.00019169, 0.00000064, 91, 0.57, 0.00025532, 0.00000027, 54, 0.00025532, 0.00000027, 54, 1.33, 1.33
75, 0.00017958, 0.00000013, 37, 0.15, 0.00017958, 0.00000013, 15, 0.00017958, 0.00000013, 15, 1.00, 1.00
76, 0.00018340, 0.00000012, 37, 0.13, 0.00018340, 0.00000012, 57, 0.00018340, 0.00000012, 57, 1.00, 1.00
77, 0.00016739, 0.00000134, 81, 0.15, 0.00019292, 0.00000030, 23, 0.00019292, 0.00000030, 23, 1.15, 1.15
78, 0.00026380, 0.00000087, 74, 0.36, 0.00029333, 0.00000044, 80, 0.00021703, 0.00000044, 477, 1.11, 0.82
79, 0.00056039, 0.00000233, 100, 0.26, 0.00058461, 0.00001116, 90, 0.00058461, 0.00001116, 90, 1.04, 1.04
80, 0.00046647, 0.00000772, 82, 0.26, 0.00046859, 0.00000051, 83, 0.00046859, 0.00000051, 83, 1.00, 1.00
81, 0.00042555, 0.00000259, 63, 0.38, 0.00044040, 0.00000039, 76, 0.00044040, 0.00000039, 76, 1.03, 1.03
82, 0.00032214, 0.00000229, 75, 0.19, 0.00033962, 0.00000037, 94, 0.00033962, 0.00000037, 94, 1.05, 1.05
83, 0.00020252, 0.00000012, 68, 0.37, 0.00021886, 0.00000037, 83, 0.00021886, 0.00000037, 83, 1.08, 1.08
84, 0.00000583, 0.00000005, 10, 0.02, 0.00000583, 0.00000005, 1, 0.00000583, 0.00000005, 1, 1.00, 1.00
85, 0.00000707, 0.00000001, 10, 0.02, 0.00000707, 0.00000001, 1, 0.00000707, 0.00000001, 1, 1.00, 1.00
86, 0.00092941, 0.00001508, 100, 0.49, 0.00096558, 0.00000025, 68, 0.00090090, 0.00000309, 200, 1.04, 0.97
87, 0.00001692, 0.00000002, 16, 0.05, 0.00001692, 0.00000002, 36, 0.00001692, 0.00000002, 36, 1.00, 1.00
88, 0.00002072, 0.00000003, 11, 0.03, 0.00002072, 0.00000003, 2, 0.00002072, 0.00000003, 2, 1.00, 1.00
89, 0.00072192, 0.00000519, 81, 0.31, 0.00075442, 0.00000057, 75, 0.00072366, 0.00000089, 130, 1.05, 1.00
90, 0.00089400, 0.00002417, 100, 0.45, 0.00093493, 0.00000042, 91, 0.00084572, 0.00000153, 899, 1.05, 0.95
91, 0.00090629, 0.00000558, 97, 0.52, 0.00097347, 0.00000075, 65, 0.00080225, 0.00000090, 142, 1.07, 0.89
92, 0.00003393, 0.00000089, 17, 0.06, 0.00011402, 0.00000010, 1, 0.00011402, 0.00000010, 1, 3.36, 3.36
93, 0.00000591, 0.00000001, 38, 0.06, 0.00000591, 0.00000001, 29, 0.00000591, 0.00000001, 29, 1.00, 1.00
94, 0.00088402, 0.00001138, 89, 0.36, 0.00097558, 0.00000087, 75, 0.00080710, 0.00000033, 155, 1.10, 0.91
95, 0.00001586, 0.00000005, 14, 0.04, 0.00005729, 0.00000016, 1, 0.00005729, 0.00000016, 1, 3.61, 3.61
96, 0.00000498, 0.00000001, 33, 0.05, 0.00000498, 0.00000001, 63, 0.00000498, 0.00000001, 63, 1.00, 1.00
97, 0.00152572, 0.00003125, 93, 0.47, 0.00155600, 0.00000102, 98, 0.00134841, 0.00000322, 243, 1.02, 0.88
98, 0.00003431, 0.00000019, 10, 0.03, 0.00003523, 0.00000010, 1, 0.00003523, 0.00000010, 1, 1.03, 1.03
99, 0.00000418, 0.00000003, 33, 0.06, 0.00000418, 0.00000003, 44, 0.00000418, 0.00000003, 44, 1.00, 1.00
100, 0.00000390, 0.00000001, 16, 0.03, 0.00000390, 0.00000001, 63, 0.00000390, 0.00000001, 63, 1.00, 1.00
101, 0.00000031, 0.00000002, 14, 0.04, 0.00000679, 0.00000000, 1, 0.00000679, 0.00000000, 1, 22.20, 22.20
102, 0.00001813, 0.00000003, 1, 0.07, 0.00001813, 0.00000003, 26, 0.00001813, 0.00000003, 26, 1.00, 1.00
103, 0.00000435, 0.00000001, 63, 0.10, 0.00000761, 0.00000001, 22, 0.00000761, 0.00000001, 22, 1.75, 1.75
TOP: 200
TOP: 300
Layer, Droplet time(s), Droplet std(s), Droplet trials, Droplet Tuning(min), Meta-{top} time(s), Meta-{top} std(s), trials-{top}, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-{top}, speedup-10k
0, 0.00008482, 0.00000116, 100, 0.23, 0.00013068, 0.00000016, 61, 0.00013068, 0.00000016, 61, 1.54, 1.54
1, 0.00011406, 0.00000110, 71, 0.14, 0.00012462, 0.00000007, 5, 0.00012462, 0.00000007, 5, 1.09, 1.09
2, 0.00009031, 0.00000033, 100, 0.18, 0.00009699, 0.00000026, 40, 0.00009699, 0.00000026, 40, 1.07, 1.07
3, 0.00009275, 0.00000126, 72, 0.17, 0.00010022, 0.00000006, 56, 0.00010022, 0.00000006, 56, 1.08, 1.08
4, 0.00010230, 0.00000023, 82, 0.21, 0.00010817, 0.00000022, 54, 0.00010817, 0.00000022, 54, 1.06, 1.06
5, 0.00008807, 0.00000017, 99, 0.19, 0.00013381, 0.00000001, 43, 0.00013381, 0.00000001, 43, 1.52, 1.52
6, 0.00009986, 0.00000027, 100, 0.30, 0.00010977, 0.00000010, 25, 0.00010977, 0.00000010, 25, 1.10, 1.10
7, 0.00008517, 0.00000073, 79, 0.16, 0.00009305, 0.00000014, 36, 0.00009305, 0.00000014, 36, 1.09, 1.09
8, 0.00007828, 0.00000026, 74, 0.14, 0.00008266, 0.00000002, 20, 0.00008266, 0.00000002, 20, 1.06, 1.06
9, 0.00008387, 0.00000165, 72, 0.14, 0.00009862, 0.00000009, 56, 0.00009862, 0.00000009, 56, 1.18, 1.18
10, 0.00008771, 0.00000034, 79, 0.16, 0.00009113, 0.00000007, 11, 0.00009113, 0.00000007, 11, 1.04, 1.04
11, 0.00008257, 0.00000120, 82, 0.18, 0.00008539, 0.00000005, 36, 0.00008539, 0.00000005, 36, 1.03, 1.03
12, 0.00007712, 0.00000099, 79, 0.19, 0.00008181, 0.00000026, 15, 0.00008181, 0.00000026, 15, 1.06, 1.06
13, 0.00007371, 0.00000076, 100, 0.21, 0.00008404, 0.00000007, 32, 0.00008404, 0.00000007, 32, 1.14, 1.14
14, 0.00006504, 0.00000067, 100, 0.21, 0.00007963, 0.00000005, 47, 0.00007963, 0.00000005, 47, 1.22, 1.22
15, 0.00007354, 0.00000008, 100, 0.25, 0.00008526, 0.00000003, 16, 0.00008526, 0.00000003, 16, 1.16, 1.16
16, 0.00007565, 0.00000023, 99, 0.37, 0.00008032, 0.00000018, 46, 0.00008032, 0.00000018, 46, 1.06, 1.06
17, 0.00006630, 0.00000030, 100, 0.19, 0.00007278, 0.00000019, 61, 0.00007278, 0.00000019, 61, 1.10, 1.10
18, 0.00007764, 0.00000005, 37, 0.08, 0.00007764, 0.00000005, 56, 0.00007764, 0.00000005, 56, 1.00, 1.00
19, 0.00007543, 0.00000023, 37, 0.07, 0.00007543, 0.00000023, 10, 0.00007543, 0.00000023, 10, 1.00, 1.00
20, 0.00005847, 0.00000021, 82, 0.19, 0.00006371, 0.00000011, 4, 0.00006371, 0.00000011, 4, 1.09, 1.09
21, 0.00005883, 0.00000130, 94, 0.34, 0.00007585, 0.00000010, 63, 0.00007585, 0.00000010, 63, 1.29, 1.29
22, 0.00005743, 0.00000067, 82, 0.22, 0.00005988, 0.00000018, 15, 0.00005988, 0.00000018, 15, 1.04, 1.04
23, 0.00005804, 0.00000020, 37, 0.07, 0.00005804, 0.00000020, 32, 0.00005804, 0.00000020, 32, 1.00, 1.00
24, 0.00005565, 0.00000026, 100, 0.22, 0.00006249, 0.00000010, 54, 0.00006249, 0.00000010, 54, 1.12, 1.12
25, 0.00005021, 0.00000039, 100, 0.44, 0.00005270, 0.00000009, 61, 0.00005270, 0.00000009, 61, 1.05, 1.05
26, 0.00004761, 0.00000011, 100, 0.16, 0.00005175, 0.00000003, 43, 0.00005175, 0.00000003, 43, 1.09, 1.09
27, 0.00004138, 0.00000010, 100, 0.19, 0.00004575, 0.00000015, 25, 0.00004575, 0.00000015, 25, 1.11, 1.11
28, 0.00004455, 0.00000040, 82, 0.15, 0.00004617, 0.00000006, 36, 0.00004617, 0.00000006, 36, 1.04, 1.04
29, 0.00004471, 0.00000133, 100, 0.30, 0.00005493, 0.00000363, 42, 0.00005493, 0.00000363, 42, 1.23, 1.23
30, 0.00004361, 0.00000009, 78, 0.12, 0.00005201, 0.00000058, 4, 0.00005201, 0.00000058, 4, 1.19, 1.19
31, 0.00004328, 0.00000017, 100, 0.25, 0.00004878, 0.00000011, 17, 0.00004878, 0.00000011, 17, 1.13, 1.13
32, 0.00001884, 0.00000009, 80, 0.18, 0.00001968, 0.00000003, 71, 0.00001968, 0.00000003, 71, 1.04, 1.04
33, 0.00026825, 0.00000269, 82, 0.26, 0.00028923, 0.00000010, 109, 0.00028923, 0.00000010, 109, 1.08, 1.08
34, 0.00025849, 0.00000120, 37, 0.08, 0.00025849, 0.00000120, 69, 0.00025849, 0.00000120, 69, 1.00, 1.00
35, 0.00022030, 0.00000196, 100, 0.24, 0.00024450, 0.00000029, 75, 0.00024450, 0.00000029, 75, 1.11, 1.11
36, 0.00028399, 0.00000003, 37, 0.10, 0.00028399, 0.00000003, 63, 0.00028399, 0.00000003, 63, 1.00, 1.00
37, 0.00024044, 0.00000120, 97, 0.43, 0.00026142, 0.00000010, 60, 0.00026142, 0.00000010, 60, 1.09, 1.09
38, 0.00021386, 0.00000017, 37, 0.08, 0.00021386, 0.00000017, 72, 0.00021386, 0.00000017, 72, 1.00, 1.00
39, 0.00025062, 0.00000103, 98, 0.53, 0.00027902, 0.00000020, 47, 0.00027902, 0.00000020, 47, 1.11, 1.11
40, 0.00027933, 0.00000086, 97, 0.24, 0.00029976, 0.00000072, 51, 0.00029976, 0.00000072, 51, 1.07, 1.07
41, 0.00030101, 0.00000073, 37, 0.07, 0.00030101, 0.00000073, 64, 0.00030101, 0.00000073, 64, 1.00, 1.00
42, 0.00018201, 0.00000111, 100, 0.26, 0.00022957, 0.00000029, 42, 0.00022957, 0.00000029, 42, 1.26, 1.26
43, 0.00022628, 0.00000058, 70, 0.14, 0.00024651, 0.00000031, 40, 0.00024651, 0.00000031, 40, 1.09, 1.09
44, 0.00018213, 0.00000009, 100, 0.21, 0.00025514, 0.00000520, 5, 0.00025514, 0.00000520, 5, 1.40, 1.40
45, 0.00015439, 0.00000207, 79, 0.15, 0.00021487, 0.00000006, 26, 0.00021487, 0.00000006, 26, 1.39, 1.39
46, 0.00024017, 0.00000017, 37, 0.09, 0.00024017, 0.00000017, 2, 0.00024017, 0.00000017, 2, 1.00, 1.00
47, 0.00019400, 0.00000214, 95, 0.52, 0.00023929, 0.00000003, 54, 0.00023929, 0.00000003, 54, 1.23, 1.23
48, 0.00020777, 0.00000238, 100, 0.20, 0.00022418, 0.00000034, 62, 0.00022418, 0.00000034, 62, 1.08, 1.08
49, 0.00019503, 0.00000023, 92, 0.58, 0.00020908, 0.00000055, 23, 0.00020908, 0.00000055, 23, 1.07, 1.07
50, 0.00017085, 0.00000177, 100, 0.47, 0.00020694, 0.00000694, 40, 0.00020694, 0.00000694, 40, 1.21, 1.21
51, 0.00015546, 0.00000138, 100, 0.20, 0.00019849, 0.00000024, 32, 0.00019849, 0.00000024, 32, 1.28, 1.28
52, 0.00014922, 0.00000213, 96, 0.37, 0.00018544, 0.00000066, 42, 0.00018544, 0.00000066, 42, 1.24, 1.24
53, 0.00015721, 0.00000516, 100, 0.25, 0.00016763, 0.00000015, 20, 0.00016763, 0.00000015, 20, 1.07, 1.07
54, 0.00013497, 0.00000248, 79, 0.39, 0.00014423, 0.00000017, 57, 0.00014423, 0.00000017, 57, 1.07, 1.07
55, 0.00011537, 0.00000063, 72, 0.16, 0.00013730, 0.00000028, 60, 0.00013730, 0.00000028, 60, 1.19, 1.19
56, 0.00013497, 0.00000088, 56, 0.27, 0.00016134, 0.00000036, 46, 0.00016134, 0.00000036, 46, 1.20, 1.20
57, 0.00012237, 0.00000043, 87, 0.13, 0.00013292, 0.00000016, 53, 0.00013292, 0.00000016, 53, 1.09, 1.09
58, 0.00010069, 0.00000009, 37, 0.08, 0.00010069, 0.00000009, 26, 0.00010069, 0.00000009, 26, 1.00, 1.00
59, 0.00010349, 0.00000116, 79, 0.13, 0.00011078, 0.00000046, 53, 0.00011078, 0.00000046, 53, 1.07, 1.07
60, 0.00009364, 0.00000104, 95, 0.39, 0.00009827, 0.00000022, 38, 0.00009827, 0.00000022, 38, 1.05, 1.05
61, 0.00010735, 0.00000084, 75, 0.16, 0.00011531, 0.00000030, 1, 0.00011531, 0.00000030, 1, 1.07, 1.07
62, 0.00009518, 0.00000032, 100, 0.24, 0.00011405, 0.00000006, 32, 0.00011405, 0.00000006, 32, 1.20, 1.20
63, 0.00006656, 0.00000008, 40, 0.09, 0.00006656, 0.00000008, 9, 0.00006656, 0.00000008, 9, 1.00, 1.00
64, 0.00005778, 0.00000017, 100, 0.44, 0.00006692, 0.00000009, 29, 0.00006692, 0.00000009, 29, 1.16, 1.16
65, 0.00005799, 0.00000026, 82, 0.31, 0.00006274, 0.00000006, 260, 0.00006218, 0.00000006, 387, 1.08, 1.07
66, 0.00040083, 0.00000288, 69, 0.32, 0.00043369, 0.00000036, 86, 0.00043369, 0.00000036, 86, 1.08, 1.08
67, 0.00036251, 0.00000078, 37, 0.10, 0.00036251, 0.00000078, 67, 0.00036251, 0.00000078, 67, 1.00, 1.00
68, 0.00035493, 0.00000135, 82, 0.17, 0.00035711, 0.00000031, 111, 0.00035711, 0.00000031, 111, 1.01, 1.01
69, 0.00030541, 0.00000039, 75, 0.31, 0.00031683, 0.00000024, 65, 0.00031683, 0.00000024, 65, 1.04, 1.04
70, 0.00029627, 0.00000106, 82, 0.15, 0.00029828, 0.00000012, 87, 0.00029828, 0.00000012, 87, 1.01, 1.01
71, 0.00024702, 0.00000214, 100, 0.24, 0.00028331, 0.00000010, 45, 0.00028331, 0.00000010, 45, 1.15, 1.15
72, 0.00024625, 0.00000039, 69, 0.29, 0.00027169, 0.00000024, 62, 0.00027169, 0.00000024, 62, 1.10, 1.10
73, 0.00026886, 0.00000303, 80, 0.46, 0.00027801, 0.00000062, 45, 0.00027801, 0.00000062, 45, 1.03, 1.03
74, 0.00019876, 0.00000109, 100, 0.33, 0.00025532, 0.00000027, 54, 0.00025532, 0.00000027, 54, 1.28, 1.28
75, 0.00017958, 0.00000013, 37, 0.16, 0.00017958, 0.00000013, 15, 0.00017958, 0.00000013, 15, 1.00, 1.00
76, 0.00016296, 0.00000019, 100, 0.35, 0.00018340, 0.00000012, 57, 0.00018340, 0.00000012, 57, 1.13, 1.13
77, 0.00016761, 0.00000397, 78, 0.15, 0.00019292, 0.00000030, 23, 0.00019292, 0.00000030, 23, 1.15, 1.15
78, 0.00022280, 0.00000035, 100, 0.26, 0.00024414, 0.00000010, 193, 0.00021703, 0.00000044, 477, 1.10, 0.97
79, 0.00055654, 0.00000406, 97, 0.26, 0.00058461, 0.00001116, 90, 0.00058461, 0.00001116, 90, 1.05, 1.05
80, 0.00046859, 0.00000051, 37, 0.10, 0.00046859, 0.00000051, 83, 0.00046859, 0.00000051, 83, 1.00, 1.00
81, 0.00042247, 0.00000790, 54, 0.45, 0.00044040, 0.00000039, 76, 0.00044040, 0.00000039, 76, 1.04, 1.04
82, 0.00031698, 0.00000088, 72, 0.18, 0.00033962, 0.00000037, 94, 0.00033962, 0.00000037, 94, 1.07, 1.07
83, 0.00020252, 0.00000041, 65, 0.35, 0.00021886, 0.00000037, 83, 0.00021886, 0.00000037, 83, 1.08, 1.08
84, 0.00000583, 0.00000005, 10, 0.03, 0.00000583, 0.00000005, 1, 0.00000583, 0.00000005, 1, 1.00, 1.00
85, 0.00000707, 0.00000001, 10, 0.02, 0.00000707, 0.00000001, 1, 0.00000707, 0.00000001, 1, 1.00, 1.00
86, 0.00085890, 0.00001823, 78, 0.34, 0.00090090, 0.00000309, 200, 0.00090090, 0.00000309, 200, 1.05, 1.05
87, 0.00001686, 0.00000024, 24, 0.09, 0.00001692, 0.00000002, 36, 0.00001692, 0.00000002, 36, 1.00, 1.00
88, 0.00002072, 0.00000003, 11, 0.03, 0.00002072, 0.00000003, 2, 0.00002072, 0.00000003, 2, 1.00, 1.00
89, 0.00067201, 0.00001288, 72, 0.16, 0.00072366, 0.00000089, 130, 0.00072366, 0.00000089, 130, 1.08, 1.08
90, 0.00081177, 0.00001777, 74, 0.38, 0.00085455, 0.00000039, 245, 0.00084572, 0.00000153, 899, 1.05, 1.04
91, 0.00076532, 0.00000687, 86, 0.30, 0.00080225, 0.00000090, 142, 0.00080225, 0.00000090, 142, 1.05, 1.05
92, 0.00003198, 0.00000057, 14, 0.04, 0.00011402, 0.00000010, 1, 0.00011402, 0.00000010, 1, 3.57, 3.57
93, 0.00000591, 0.00000001, 38, 0.07, 0.00000591, 0.00000001, 29, 0.00000591, 0.00000001, 29, 1.00, 1.00
94, 0.00075351, 0.00000534, 100, 0.41, 0.00080710, 0.00000033, 155, 0.00080710, 0.00000033, 155, 1.07, 1.07
95, 0.00001599, 0.00000034, 14, 0.04, 0.00005729, 0.00000016, 1, 0.00005729, 0.00000016, 1, 3.58, 3.58
96, 0.00000498, 0.00000001, 33, 0.05, 0.00000498, 0.00000001, 63, 0.00000498, 0.00000001, 63, 1.00, 1.00
97, 0.00131513, 0.00003937, 72, 0.24, 0.00134841, 0.00000322, 243, 0.00134841, 0.00000322, 243, 1.03, 1.03
98, 0.00000942, 0.00000007, 14, 0.04, 0.00003523, 0.00000010, 1, 0.00003523, 0.00000010, 1, 3.74, 3.74
99, 0.00000418, 0.00000003, 33, 0.05, 0.00000418, 0.00000003, 44, 0.00000418, 0.00000003, 44, 1.00, 1.00
