BENCH: shufflenet
TOP: 1
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-1 time(s), Meta-1 std(s), trials-1, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-1, speedup-10k
16, 0.0000367565, 0.0000000102, 50, 0.60, 4.05, 0.0000367565, 0.0000000102, 86, 0.0000367565, 0.0000000102, 86, 1.00, 1.00
17, 0.0000227952, 0.0000004970, 99, 1.01, 10.19, 0.0000238338, 0.0000000447, 229, 0.0000238338, 0.0000000447, 229, 1.05, 1.05
18, 0.0000467985, 0.0000000344, 50, 0.54, 10.23, 0.0000467985, 0.0000000344, 242, 0.0000467985, 0.0000000344, 242, 1.00, 1.00
19, 0.0000619398, 0.0000007740, 50, 0.54, 8.75, 0.0000619398, 0.0000007740, 205, 0.0000619398, 0.0000007740, 205, 1.00, 1.00
20, 0.0000283202, 0.0000002263, 100, 1.10, 12.20, 0.0000302440, 0.0000003653, 277, 0.0000302440, 0.0000003653, 277, 1.07, 1.07
21, 0.0003754779, 0.0000002886, 14, 0.88, 12.90, 0.0003754779, 0.0000002886, 258, 0.0003523071, 0.0000006944, 449, 1.00, 0.94
22, 0.0000144251, 0.0000000205, 31, 0.35, 3.88, 0.0000144251, 0.0000000205, 88, 0.0000144251, 0.0000000205, 88, 1.00, 1.00
23, 0.0000012033, 0.0000002571, 11, 0.12, 0.16, 0.0000562987, 0.0000001505, 1, 0.0000562987, 0.0000001505, 1, 46.79, 46.79
24, 0.0000225468, 0.0000002852, 55, 0.63, 4.76, 0.0000232523, 0.0000000489, 103, 0.0000232523, 0.0000000489, 103, 1.03, 1.03
TOP: 1000
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-1000 time(s), Meta-1000 std(s), trials-1000, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-1000, speedup-10k
0, 0.0001085962, 0.0000001019, 45, 0.70, 16.25, 0.0001085962, 0.0000001019, 388, 0.0001085962, 0.0000001019, 388, 1.00, 1.00
1, 0.0000657514, 0.0000000962, 13, 0.61, 24.46, 0.0000657514, 0.0000000962, 595, 0.0000657514, 0.0000000962, 595, 1.00, 1.00
2, 0.0000955757, 0.0000000914, 21, 0.64, 19.12, 0.0000955757, 0.0000000914, 461, 0.0000955757, 0.0000000914, 461, 1.00, 1.00
3, 0.0001031960, 0.0000005381, 92, 1.50, 35.28, 0.0001116066, 0.0000014595, 843, 0.0001116066, 0.0000014595, 843, 1.08, 1.08
4, 0.0000143675, 0.0000001509, 11, 0.14, 0.18, 0.0000143675, 0.0000001509, 1, 0.0000143675, 0.0000001509, 1, 1.00, 1.00
5, 0.0000972038, 0.0000005222, 95, 1.56, 20.11, 0.0000977803, 0.0000000760, 463, 0.0000977803, 0.0000000760, 463, 1.01, 1.01
6, 0.0000245818, 0.0000003285, 16, 0.30, 2.95, 0.0000249167, 0.0000000604, 66, 0.0000249167, 0.0000000604, 66, 1.01, 1.01
7, 0.0000390660, 0.0000000310, 45, 0.60, 4.97, 0.0000390660, 0.0000000310, 109, 0.0000390660, 0.0000000310, 109, 1.00, 1.00
8, 0.0000562133, 0.0000000734, 50, 0.78, 8.03, 0.0000562133, 0.0000000734, 181, 0.0000562133, 0.0000000734, 181, 1.00, 1.00
9, 0.0000312485, 0.0000008077, 92, 1.29, 11.83, 0.0000313862, 0.0000001015, 263, 0.0000313862, 0.0000001015, 263, 1.00, 1.00
10, 0.0000173983, 0.0000000230, 15, 0.34, 1.42, 0.0000173983, 0.0000000230, 27, 0.0000173983, 0.0000000230, 27, 1.00, 1.00
11, 0.0000355435, 0.0000004078, 50, 0.58, 8.03, 0.0000355435, 0.0000004078, 186, 0.0000355435, 0.0000004078, 186, 1.00, 1.00
12, 0.0000405188, 0.0000006372, 100, 1.23, 11.65, 0.0000474233, 0.0000000225, 260, 0.0000474233, 0.0000000225, 260, 1.17, 1.17
13, 0.0000295677, 0.0000000526, 46, 0.65, 10.55, 0.0000295677, 0.0000000526, 247, 0.0000295677, 0.0000000526, 247, 1.00, 1.00
14, 0.0000137657, 0.0000000179, 14, 0.33, 0.97, 0.0000137657, 0.0000000179, 16, 0.0000137657, 0.0000000179, 16, 1.00, 1.00
15, 0.0000293135, 0.0000006463, 99, 1.12, 7.09, 0.0000293709, 0.0000000089, 149, 0.0000293709, 0.0000000089, 149, 1.00, 1.00
16, 0.0000367565, 0.0000000102, 50, 0.53, 3.98, 0.0000367565, 0.0000000102, 86, 0.0000367565, 0.0000000102, 86, 1.00, 1.00
17, 0.0000229837, 0.0000003762, 100, 1.10, 10.27, 0.0000238338, 0.0000000447, 229, 0.0000238338, 0.0000000447, 229, 1.04, 1.04
18, 0.0000467985, 0.0000000344, 50, 0.52, 10.22, 0.0000467985, 0.0000000344, 242, 0.0000467985, 0.0000000344, 242, 1.00, 1.00
19, 0.0000615622, 0.0000002434, 99, 1.06, 9.28, 0.0000619398, 0.0000007740, 205, 0.0000619398, 0.0000007740, 205, 1.01, 1.01
20, 0.0000295318, 0.0000003840, 99, 1.03, 12.13, 0.0000302440, 0.0000003653, 277, 0.0000302440, 0.0000003653, 277, 1.02, 1.02
21, 0.0003246948, 0.0000007481, 88, 1.80, 19.79, 0.0003523071, 0.0000006944, 449, 0.0003523071, 0.0000006944, 449, 1.09, 1.09
22, 0.0000144251, 0.0000000205, 31, 0.46, 3.99, 0.0000144251, 0.0000000205, 88, 0.0000144251, 0.0000000205, 88, 1.00, 1.00
23, 0.0000011667, 0.0000002258, 11, 0.12, 0.16, 0.0000562987, 0.0000001505, 1, 0.0000562987, 0.0000001505, 1, 48.26, 48.26
24, 0.0000228037, 0.0000003734, 56, 0.63, 4.76, 0.0000232523, 0.0000000489, 103, 0.0000232523, 0.0000000489, 103, 1.02, 1.02
BENCH: resnet101
TOP: 1
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-1 time(s), Meta-1 std(s), trials-1, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-1, speedup-10k
0, 0.0000151618, 0.0000006975, 11, 0.14, 0.16, 0.0001034017, 0.0000001922, 1, 0.0000153155, 0.0000002153, 3, 6.82, 1.01
1, 0.0008393963, 0.0000005779, 100, 4.84, 4.86, 0.0297050047, 0.0000037307, 1, 0.0003707163, 0.0000010520, 142, 35.39, 0.44
2, 0.0006160160, 0.0000026164, 100, 1.85, 1.87, 0.0018450161, 0.0003556306, 1, 0.0002192614, 0.0000016489, 174, 3.00, 0.36
3, 0.0016067467, 0.0000009692, 100, 2.64, 2.66, 0.0052495500, 0.0000094921, 1, 0.0001844685, 0.0000000448, 76, 3.27, 0.11
4, 0.0000218368, 0.0000005414, 11, 0.16, 0.18, 0.0000222553, 0.0000000099, 1, 0.0000159751, 0.0000000129, 3, 1.02, 0.73
5, 0.0013381447, 0.0000087579, 99, 1.99, 2.01, 0.0328213365, 0.0000013422, 1, 0.0001591705, 0.0000000525, 87, 24.53, 0.12
6, 0.0000153735, 0.0000009043, 11, 0.14, 0.16, 0.0000320700, 0.0000002352, 1, 0.0000221104, 0.0000105175, 2, 2.09, 1.44
7, 0.0012181118, 0.0000027131, 27, 1.66, 1.68, 0.0021068338, 0.0000000519, 1, 0.0004336730, 0.0000004883, 174, 1.73, 0.36
8, 0.0002439288, 0.0000012551, 24, 0.47, 0.49, 0.0002461889, 0.0000004206, 1, 0.0000188014, 0.0000000813, 5, 1.01, 0.08
9, 0.0000153502, 0.0000005285, 11, 0.14, 0.17, 0.0000332880, 0.0000000959, 1, 0.0000280551, 0.0000000081, 3, 2.17, 1.83
10, 0.0040323303, 0.0000032457, 99, 1.59, 1.62, 0.0130498083, 0.0000008976, 1, 0.0001279260, 0.0000001881, 57, 3.24, 0.03
11, 0.0000316303, 0.0000000787, 11, 0.14, 0.17, 0.0000316303, 0.0000000787, 1, 0.0000219349, 0.0000000207, 2, 1.00, 0.69
12, 0.0000289435, 0.0000011513, 11, 0.18, 0.20, 0.0000347474, 0.0000079654, 1, 0.0000277888, 0.0000068514, 2, 1.20, 0.96
13, 0.0004277223, 0.0000157547, 100, 1.82, 1.84, 0.0010014306, 0.0000005261, 2, 0.0001519179, 0.0000003338, 135, 2.34, 0.36
14, 0.0000207087, 0.0000000209, 11, 0.14, 0.17, 0.0000207087, 0.0000000209, 1, 0.0000207087, 0.0000000209, 1, 1.00, 1.00
15, 0.0083085825, 0.0000004129, 44, 1.28, 1.30, 0.0459509106, 0.0000047347, 1, 0.0002798070, 0.0000004527, 541, 5.53, 0.03
16, 0.0000206885, 0.0000003779, 11, 0.15, 0.17, 0.0000322594, 0.0000098720, 1, 0.0000143542, 0.0000000162, 2, 1.56, 0.69
17, 0.0013129592, 0.0000009711, 100, 2.07, 2.10, 0.0226385006, 0.0000036046, 1, 0.0001588110, 0.0000001035, 263, 17.24, 0.12
18, 0.0000324071, 0.0000001811, 11, 0.18, 0.20, 0.0000324071, 0.0000001811, 1, 0.0000264685, 0.0000000752, 2, 1.00, 0.82
19, 0.0009384373, 0.0000004292, 99, 2.02, 2.05, 0.0039581745, 0.0000017030, 1, 0.0004367769, 0.0000000966, 221, 4.22, 0.47
20, 0.0023378357, 0.0000025239, 96, 2.61, 2.63, 0.0422107418, 0.0000052687, 1, 0.0005602252, 0.0000006213, 209, 18.06, 0.24
