BENCH: alexnet
TOP: 1
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-1 time(s), Meta-1 std(s), trials-1, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-1, speedup-10k
0, 0.0000159952, 0.0000006368, 11, 0.13, 0.21, 0.0001134636, 0.0000001584, 1, 0.0000212260, 0.0000062541, 2, 7.09, 1.33
1, 0.0013249125, 0.0000007690, 95, 1.98, 2.06, 0.0013816361, 0.0000012606, 1, 0.0002982413, 0.0000001042, 899, 1.04, 0.23
2, 0.0000266803, 0.0000002078, 15, 0.17, 0.25, 0.0000292861, 0.0000043505, 1, 0.0000157888, 0.0000000204, 24, 1.10, 0.59
3, 0.0530021457, 0.0000044636, 52, 2.51, 2.59, 0.1023803806, 0.0000013237, 1, 0.0005600914, 0.0000008165, 1846, 1.93, 0.01
4, 0.0000329953, 0.0000004792, 33, 0.40, 0.48, 0.0000740184, 0.0000007663, 1, 0.0000135617, 0.0000000866, 4, 2.24, 0.41
5, 0.0013077485, 0.0000054573, 100, 2.82, 2.90, 0.0154598896, 0.0002095366, 1, 0.0005116769, 0.0000005301, 1733, 11.82, 0.39
6, 0.0025407835, 0.0000019197, 96, 2.16, 2.24, 0.0055164427, 0.0000470207, 1, 0.0006069399, 0.0000012510, 1026, 2.17, 0.24
7, 0.0021563152, 0.0000028221, 100, 2.58, 2.66, 0.0082470096, 0.0002112637, 1, 0.0004280032, 0.0000007824, 475, 3.82, 0.20
8, 0.0000241821, 0.0000000160, 24, 0.37, 0.45, 0.0000241821, 0.0000000160, 1, 0.0000098963, 0.0000000144, 60, 1.00, 0.41
9, 0.0000037283, 0.0000000940, 16, 0.17, 0.25, 0.0000247306, 0.0000001359, 1, 0.0000089593, 0.0000000476, 42, 6.63, 2.40
10, 0.0000119002, 0.0000001769, 11, 0.16, 0.24, 0.0000231576, 0.0000000247, 1, 0.0000231576, 0.0000000247, 1, 1.95, 1.95
11, 0.0014618130, 0.0000003754, 45, 5.97, 6.05, 0.0014618130, 0.0000003754, 1, 0.0003250693, 0.0000005950, 716, 1.00, 0.22
12, 0.0006372278, 0.0000003412, 50, 2.97, 3.05, 0.0006372278, 0.0000003412, 1, 0.0001586823, 0.0000001348, 467, 1.00, 0.25
13, 0.0002649863, 0.0000000193, 49, 1.08, 1.16, 0.0002649863, 0.0000000193, 1, 0.0000577176, 0.0000000251, 80, 1.00, 0.22
14, 0.0003338560, 0.0000005304, 24, 0.40, 0.48, 0.0011226935, 0.0000002551, 1, 0.0000198266, 0.0000010247, 117, 3.36, 0.06
TOP: 10
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-10 time(s), Meta-10 std(s), trials-10, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-10, speedup-10k
0, 0.0000157885, 0.0000004471, 11, 0.14, 0.29, 0.0000212260, 0.0000062541, 2, 0.0000212260, 0.0000062541, 2, 1.34, 1.34
1, 0.0006901215, 0.0000008477, 91, 1.90, 2.70, 0.0007706056, 0.0000017951, 9, 0.0002982413, 0.0000001042, 899, 1.12, 0.43
2, 0.0000215661, 0.0000000071, 15, 0.31, 1.10, 0.0000215661, 0.0000000071, 2, 0.0000157888, 0.0000000204, 24, 1.00, 0.73
3, 0.0034551798, 0.0000070319, 98, 2.75, 3.55, 0.0080420285, 0.0000056303, 2, 0.0005600914, 0.0000008165, 1846, 2.33, 0.16
4, 0.0000135617, 0.0000000866, 16, 0.17, 0.49, 0.0000135617, 0.0000000866, 4, 0.0000135617, 0.0000000866, 4, 1.00, 1.00
5, 0.0014812265, 0.0000059271, 99, 2.19, 2.99, 0.0018750663, 0.0000028177, 2, 0.0005116769, 0.0000005301, 1733, 1.27, 0.35
6, 0.0019488430, 0.0001158775, 91, 2.20, 2.99, 0.0032395628, 0.0000013065, 7, 0.0006069399, 0.0000012510, 1026, 1.66, 0.31
7, 0.0015697210, 0.0000039315, 96, 2.13, 2.92, 0.0047699417, 0.0013287258, 7, 0.0004280032, 0.0000007824, 475, 3.04, 0.27
8, 0.0000208804, 0.0000000501, 33, 0.29, 1.08, 0.0000208804, 0.0000000501, 6, 0.0000098963, 0.0000000144, 60, 1.00, 0.47
9, 0.0000091795, 0.0000000443, 15, 0.25, 1.04, 0.0000091795, 0.0000000443, 6, 0.0000089593, 0.0000000476, 42, 1.00, 0.98
10, 0.0000119867, 0.0000001799, 11, 0.13, 0.21, 0.0000231576, 0.0000000247, 1, 0.0000231576, 0.0000000247, 1, 1.93, 1.93
11, 0.0004945892, 0.0000000980, 49, 5.83, 6.63, 0.0004945892, 0.0000000980, 4, 0.0003250693, 0.0000005950, 716, 1.00, 0.66
12, 0.0002265381, 0.0000006119, 50, 3.19, 3.99, 0.0002265381, 0.0000006119, 4, 0.0001586823, 0.0000001348, 467, 1.00, 0.70
13, 0.0001106549, 0.0000000915, 49, 1.15, 1.95, 0.0001106549, 0.0000000915, 10, 0.0000577176, 0.0000000251, 80, 1.00, 0.52
14, 0.0000341914, 0.0000000391, 38, 0.43, 1.23, 0.0000341914, 0.0000000391, 10, 0.0000198266, 0.0000010247, 117, 1.00, 0.58
TOP: 25
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-25 time(s), Meta-25 std(s), trials-25, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-25, speedup-10k
0, 0.0000161967, 0.0000005195, 11, 0.14, 0.30, 0.0000212260, 0.0000062541, 2, 0.0000212260, 0.0000062541, 2, 1.31, 1.31
1, 0.0007264615, 0.0000013078, 91, 1.84, 3.83, 0.0007706056, 0.0000017951, 9, 0.0002982413, 0.0000001042, 899, 1.06, 0.41
2, 0.0000157888, 0.0000000204, 16, 0.17, 2.08, 0.0000157888, 0.0000000204, 24, 0.0000157888, 0.0000000204, 24, 1.00, 1.00
3, 0.0027106287, 0.0000026498, 91, 2.34, 4.34, 0.0038077395, 0.0000001513, 23, 0.0005600914, 0.0000008165, 1846, 1.40, 0.21
4, 0.0000135617, 0.0000000866, 16, 0.17, 0.49, 0.0000135617, 0.0000000866, 4, 0.0000135617, 0.0000000866, 4, 1.00, 1.00
5, 0.0012146868, 0.0000033467, 59, 1.59, 3.58, 0.0012682587, 0.0000019561, 22, 0.0005116769, 0.0000005301, 1733, 1.04, 0.42
6, 0.0024853155, 0.0000062766, 98, 2.53, 4.52, 0.0028512058, 0.0000001847, 25, 0.0006069399, 0.0000012510, 1026, 1.15, 0.24
7, 0.0010410308, 0.0000058278, 92, 2.28, 4.27, 0.0013909550, 0.0000003317, 23, 0.0004280032, 0.0000007824, 475, 1.34, 0.41
8, 0.0000102872, 0.0000000206, 15, 0.25, 2.24, 0.0000102872, 0.0000000206, 14, 0.0000098963, 0.0000000144, 60, 1.00, 0.96
9, 0.0000035052, 0.0000001802, 15, 0.25, 2.24, 0.0000091795, 0.0000000443, 6, 0.0000089593, 0.0000000476, 42, 2.62, 2.56
10, 0.0000116485, 0.0000001539, 11, 0.13, 0.21, 0.0000231576, 0.0000000247, 1, 0.0000231576, 0.0000000247, 1, 1.99, 1.99
11, 0.0004945892, 0.0000000980, 48, 5.61, 7.60, 0.0004945892, 0.0000000980, 4, 0.0003250693, 0.0000005950, 716, 1.00, 0.66
12, 0.0002265381, 0.0000006119, 50, 3.22, 5.21, 0.0002265381, 0.0000006119, 4, 0.0001586823, 0.0000001348, 467, 1.00, 0.70
13, 0.0001106549, 0.0000000915, 50, 1.16, 3.15, 0.0001106549, 0.0000000915, 10, 0.0000577176, 0.0000000251, 80, 1.00, 0.52
14, 0.0000230439, 0.0000000265, 50, 0.48, 2.47, 0.0000230439, 0.0000000265, 18, 0.0000198266, 0.0000010247, 117, 1.00, 0.86
TOP: 50
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-50 time(s), Meta-50 std(s), trials-50, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-50, speedup-10k
0, 0.0000160987, 0.0000006039, 11, 0.14, 0.30, 0.0000212260, 0.0000062541, 2, 0.0000212260, 0.0000062541, 2, 1.32, 1.32
1, 0.0007272065, 0.0000009431, 91, 1.90, 5.89, 0.0007706056, 0.0000017951, 9, 0.0002982413, 0.0000001042, 899, 1.06, 0.41
2, 0.0000157888, 0.0000000204, 16, 0.17, 2.09, 0.0000157888, 0.0000000204, 24, 0.0000157888, 0.0000000204, 24, 1.00, 1.00
3, 0.0024633920, 0.0000033614, 96, 2.44, 6.42, 0.0024671250, 0.0000032838, 40, 0.0005600914, 0.0000008165, 1846, 1.00, 0.23
4, 0.0000135617, 0.0000000866, 16, 0.17, 0.49, 0.0000135617, 0.0000000866, 4, 0.0000135617, 0.0000000866, 4, 1.00, 1.00
5, 0.0012098527, 0.0000028607, 64, 1.76, 5.75, 0.0012682587, 0.0000019561, 22, 0.0005116769, 0.0000005301, 1733, 1.05, 0.42
6, 0.0009809420, 0.0000003923, 100, 2.50, 6.49, 0.0012948678, 0.0000074723, 50, 0.0006069399, 0.0000012510, 1026, 1.32, 0.62
7, 0.0010384692, 0.0000005642, 93, 2.19, 6.18, 0.0013909550, 0.0000003317, 23, 0.0004280032, 0.0000007824, 475, 1.34, 0.41
8, 0.0000102872, 0.0000000206, 15, 0.25, 4.23, 0.0000102872, 0.0000000206, 14, 0.0000098963, 0.0000000144, 60, 1.00, 0.96
9, 0.0000036000, 0.0000001817, 15, 0.17, 3.51, 0.0000089593, 0.0000000476, 42, 0.0000089593, 0.0000000476, 42, 2.49, 2.49
10, 0.0000118035, 0.0000001956, 11, 0.13, 0.21, 0.0000231576, 0.0000000247, 1, 0.0000231576, 0.0000000247, 1, 1.96, 1.96
11, 0.0004945892, 0.0000000980, 49, 5.78, 9.76, 0.0004945892, 0.0000000980, 4, 0.0003250693, 0.0000005950, 716, 1.00, 0.66
12, 0.0002265381, 0.0000006119, 50, 3.17, 7.16, 0.0002265381, 0.0000006119, 4, 0.0001586823, 0.0000001348, 467, 1.00, 0.70
13, 0.0000607896, 0.0000000167, 46, 1.17, 5.15, 0.0000607896, 0.0000000167, 36, 0.0000577176, 0.0000000251, 80, 1.00, 0.95
14, 0.0000230439, 0.0000000265, 50, 0.54, 4.53, 0.0000230439, 0.0000000265, 18, 0.0000198266, 0.0000010247, 117, 1.00, 0.86
TOP: 100
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-100 time(s), Meta-100 std(s), trials-100, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-100, speedup-10k
0, 0.0000150602, 0.0000005932, 11, 0.14, 0.30, 0.0000212260, 0.0000062541, 2, 0.0000212260, 0.0000062541, 2, 1.41, 1.41
1, 0.0005445417, 0.0000007221, 91, 1.88, 9.85, 0.0005711219, 0.0000144182, 66, 0.0002982413, 0.0000001042, 899, 1.05, 0.55
2, 0.0000157888, 0.0000000204, 16, 0.17, 2.08, 0.0000157888, 0.0000000204, 24, 0.0000157888, 0.0000000204, 24, 1.00, 1.00
3, 0.0020114063, 0.0000030491, 100, 3.42, 11.39, 0.0020529280, 0.0000035641, 70, 0.0005600914, 0.0000008165, 1846, 1.02, 0.28
4, 0.0000135617, 0.0000000866, 16, 0.17, 0.49, 0.0000135617, 0.0000000866, 4, 0.0000135617, 0.0000000866, 4, 1.00, 1.00
5, 0.0011702905, 0.0000007261, 100, 1.83, 9.80, 0.0011881286, 0.0000018909, 86, 0.0005116769, 0.0000005301, 1733, 1.02, 0.44
6, 0.0005478028, 0.0000018905, 99, 2.00, 9.97, 0.0007523355, 0.0000010332, 70, 0.0006069399, 0.0000012510, 1026, 1.37, 1.11
7, 0.0004949742, 0.0000012501, 100, 2.01, 9.98, 0.0009963197, 0.0000104967, 96, 0.0004280032, 0.0000007824, 475, 2.01, 0.86
8, 0.0000098963, 0.0000000144, 16, 0.16, 4.94, 0.0000098963, 0.0000000144, 60, 0.0000098963, 0.0000000144, 60, 1.00, 1.00
9, 0.0000034917, 0.0000001118, 15, 0.16, 3.51, 0.0000089593, 0.0000000476, 42, 0.0000089593, 0.0000000476, 42, 2.57, 2.57
10, 0.0000118135, 0.0000002490, 11, 0.13, 0.21, 0.0000231576, 0.0000000247, 1, 0.0000231576, 0.0000000247, 1, 1.96, 1.96
11, 0.0004417621, 0.0000001979, 47, 5.81, 13.78, 0.0004417621, 0.0000001979, 76, 0.0003250693, 0.0000005950, 716, 1.00, 0.74
12, 0.0001779006, 0.0000000425, 50, 3.22, 11.19, 0.0001779006, 0.0000000425, 92, 0.0001586823, 0.0000001348, 467, 1.00, 0.89
13, 0.0000577176, 0.0000000251, 48, 1.23, 7.60, 0.0000577176, 0.0000000251, 80, 0.0000577176, 0.0000000251, 80, 1.00, 1.00
14, 0.0000201218, 0.0000000236, 47, 0.52, 8.48, 0.0000201218, 0.0000000236, 89, 0.0000198266, 0.0000010247, 117, 1.00, 0.99
TOP: 200
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-200 time(s), Meta-200 std(s), trials-200, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-200, speedup-10k
0, 0.0000158968, 0.0000007114, 11, 0.14, 0.29, 0.0000212260, 0.0000062541, 2, 0.0000212260, 0.0000062541, 2, 1.34, 1.34
1, 0.0004612157, 0.0000011919, 89, 1.64, 17.58, 0.0005010303, 0.0000012063, 175, 0.0002982413, 0.0000001042, 899, 1.09, 0.65
2, 0.0000157888, 0.0000000204, 16, 0.23, 2.15, 0.0000157888, 0.0000000204, 24, 0.0000157888, 0.0000000204, 24, 1.00, 1.00
3, 0.0008342492, 0.0000033643, 67, 2.20, 18.14, 0.0008976733, 0.0000009283, 136, 0.0005600914, 0.0000008165, 1846, 1.08, 0.67
4, 0.0000135617, 0.0000000866, 16, 0.17, 0.49, 0.0000135617, 0.0000000866, 4, 0.0000135617, 0.0000000866, 4, 1.00, 1.00
5, 0.0008916063, 0.0000010737, 100, 1.84, 17.78, 0.0009100064, 0.0000004280, 193, 0.0005116769, 0.0000005301, 1733, 1.02, 0.57
6, 0.0004378940, 0.0000016537, 92, 2.12, 18.06, 0.0006423369, 0.0000001028, 194, 0.0006069399, 0.0000012510, 1026, 1.47, 1.39
7, 0.0004566173, 0.0000004725, 99, 1.92, 17.85, 0.0004580766, 0.0000007842, 168, 0.0004280032, 0.0000007824, 475, 1.00, 0.94
8, 0.0000098963, 0.0000000144, 16, 0.16, 4.94, 0.0000098963, 0.0000000144, 60, 0.0000098963, 0.0000000144, 60, 1.00, 1.00
9, 0.0000036017, 0.0000002713, 15, 0.17, 3.51, 0.0000089593, 0.0000000476, 42, 0.0000089593, 0.0000000476, 42, 2.49, 2.49
10, 0.0000117435, 0.0000001926, 11, 0.13, 0.21, 0.0000231576, 0.0000000247, 1, 0.0000231576, 0.0000000247, 1, 1.97, 1.97
11, 0.0004417621, 0.0000001979, 48, 5.92, 21.86, 0.0004417621, 0.0000001979, 76, 0.0003250693, 0.0000005950, 716, 1.00, 0.74
12, 0.0001709219, 0.0000126907, 50, 3.21, 19.15, 0.0001709219, 0.0000126907, 129, 0.0001586823, 0.0000001348, 467, 1.00, 0.93
13, 0.0000577176, 0.0000000251, 47, 1.18, 7.55, 0.0000577176, 0.0000000251, 80, 0.0000577176, 0.0000000251, 80, 1.00, 1.00
14, 0.0000198266, 0.0000010247, 50, 0.54, 9.86, 0.0000198266, 0.0000010247, 117, 0.0000198266, 0.0000010247, 117, 1.00, 1.00
TOP: 300
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-300 time(s), Meta-300 std(s), trials-300, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-300, speedup-10k
0, 0.0000147935, 0.0000004133, 11, 0.14, 0.30, 0.0000212260, 0.0000062541, 2, 0.0000212260, 0.0000062541, 2, 1.43, 1.43
1, 0.0003665915, 0.0000006091, 80, 1.56, 25.47, 0.0004205808, 0.0000012797, 290, 0.0002982413, 0.0000001042, 899, 1.15, 0.81
2, 0.0000157888, 0.0000000204, 16, 0.21, 2.12, 0.0000157888, 0.0000000204, 24, 0.0000157888, 0.0000000204, 24, 1.00, 1.00
3, 0.0008976733, 0.0000009283, 13, 0.88, 24.78, 0.0008976733, 0.0000009283, 136, 0.0005600914, 0.0000008165, 1846, 1.00, 0.62
4, 0.0000135617, 0.0000000866, 16, 0.17, 0.49, 0.0000135617, 0.0000000866, 4, 0.0000135617, 0.0000000866, 4, 1.00, 1.00
5, 0.0009067430, 0.0000003564, 99, 1.63, 25.53, 0.0009100064, 0.0000004280, 193, 0.0005116769, 0.0000005301, 1733, 1.00, 0.56
6, 0.0006311390, 0.0000003499, 97, 2.05, 25.95, 0.0006408198, 0.0000008762, 260, 0.0006069399, 0.0000012510, 1026, 1.02, 0.96
7, 0.0004156670, 0.0000010519, 98, 1.94, 25.84, 0.0004312461, 0.0000007994, 270, 0.0004280032, 0.0000007824, 475, 1.04, 1.03
8, 0.0000098963, 0.0000000144, 16, 0.16, 4.94, 0.0000098963, 0.0000000144, 60, 0.0000098963, 0.0000000144, 60, 1.00, 1.00
9, 0.0000037000, 0.0000002355, 15, 0.23, 3.58, 0.0000089593, 0.0000000476, 42, 0.0000089593, 0.0000000476, 42, 2.42, 2.42
10, 0.0000117802, 0.0000002051, 11, 0.13, 0.21, 0.0000231576, 0.0000000247, 1, 0.0000231576, 0.0000000247, 1, 1.97, 1.97
11, 0.0004120801, 0.0000005856, 50, 5.65, 29.56, 0.0004120801, 0.0000005856, 272, 0.0003250693, 0.0000005950, 716, 1.00, 0.79
12, 0.0001709219, 0.0000126907, 50, 3.07, 26.97, 0.0001709219, 0.0000126907, 129, 0.0001586823, 0.0000001348, 467, 1.00, 0.93
13, 0.0000577176, 0.0000000251, 46, 1.12, 7.49, 0.0000577176, 0.0000000251, 80, 0.0000577176, 0.0000000251, 80, 1.00, 1.00
14, 0.0000198266, 0.0000010247, 50, 0.54, 9.86, 0.0000198266, 0.0000010247, 117, 0.0000198266, 0.0000010247, 117, 1.00, 1.00
TOP: 1000
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-1000 time(s), Meta-1000 std(s), trials-1000, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-1000, speedup-10k
0, 0.0000160602, 0.0000006227, 11, 0.14, 0.30, 0.0000212260, 0.0000062541, 2, 0.0000212260, 0.0000062541, 2, 1.32, 1.32
1, 0.0002911625, 0.0000004775, 87, 1.52, 73.15, 0.0002982413, 0.0000001042, 899, 0.0002982413, 0.0000001042, 899, 1.02, 1.02
2, 0.0000157888, 0.0000000204, 16, 0.18, 2.09, 0.0000157888, 0.0000000204, 24, 0.0000157888, 0.0000000204, 24, 1.00, 1.00
3, 0.0006819829, 0.0000015754, 10, 0.85, 80.52, 0.0006819829, 0.0000015754, 779, 0.0005600914, 0.0000008165, 1846, 1.00, 0.82
4, 0.0000135617, 0.0000000866, 16, 0.17, 0.49, 0.0000135617, 0.0000000866, 4, 0.0000135617, 0.0000000866, 4, 1.00, 1.00
5, 0.0005742135, 0.0000002938, 91, 1.78, 81.46, 0.0005765649, 0.0000011422, 878, 0.0005116769, 0.0000005301, 1733, 1.00, 0.89
6, 0.0006022368, 0.0000006720, 97, 1.92, 81.60, 0.0006069986, 0.0000008473, 769, 0.0006069399, 0.0000012510, 1026, 1.01, 1.01
7, 0.0004067955, 0.0000038687, 100, 2.14, 39.99, 0.0004280032, 0.0000007824, 475, 0.0004280032, 0.0000007824, 475, 1.05, 1.05
8, 0.0000098963, 0.0000000144, 16, 0.16, 4.94, 0.0000098963, 0.0000000144, 60, 0.0000098963, 0.0000000144, 60, 1.00, 1.00
9, 0.0000034717, 0.0000001757, 15, 0.16, 3.51, 0.0000089593, 0.0000000476, 42, 0.0000089593, 0.0000000476, 42, 2.58, 2.58
10, 0.0000118102, 0.0000002370, 11, 0.13, 0.21, 0.0000231576, 0.0000000247, 1, 0.0000231576, 0.0000000247, 1, 1.96, 1.96
11, 0.0003250693, 0.0000005950, 50, 5.84, 62.88, 0.0003250693, 0.0000005950, 716, 0.0003250693, 0.0000005950, 716, 1.00, 1.00
12, 0.0001586823, 0.0000001348, 47, 3.14, 40.35, 0.0001586823, 0.0000001348, 467, 0.0001586823, 0.0000001348, 467, 1.00, 1.00
13, 0.0000577176, 0.0000000251, 46, 1.19, 7.57, 0.0000577176, 0.0000000251, 80, 0.0000577176, 0.0000000251, 80, 1.00, 1.00
14, 0.0000198266, 0.0000010247, 50, 0.53, 9.86, 0.0000198266, 0.0000010247, 117, 0.0000198266, 0.0000010247, 117, 1.00, 1.00
BENCH: vgg11
TOP: 1
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-1 time(s), Meta-1 std(s), trials-1, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-1, speedup-10k
0, 0.0000155485, 0.0000004735, 11, 0.13, 0.21, 0.0001172328, 0.0000088523, 1, 0.0000183339, 0.0000072334, 2, 7.54, 1.18
1, 0.0020655968, 0.0000078526, 92, 3.06, 3.14, 0.0366957733, 0.0000052726, 1, 0.0002886397, 0.0000003104, 132, 17.77, 0.14
2, 0.0000456702, 0.0000010863, 23, 0.54, 0.62, 0.0000459567, 0.0000002220, 1, 0.0000219369, 0.0000001741, 29, 1.01, 0.48
3, 0.0150054677, 0.0001038247, 91, 5.48, 5.56, 0.0471415909, 0.0000040181, 1, 0.0012203701, 0.0000007643, 707, 3.14, 0.08
4, 0.0000384188, 0.0000008587, 31, 0.53, 0.61, 0.0001685227, 0.0000026746, 1, 0.0000163414, 0.0000000805, 53, 4.39, 0.43
5, 0.0000148368, 0.0000003449, 11, 0.16, 0.24, 0.0000150767, 0.0000000538, 1, 0.0000150767, 0.0000000538, 1, 1.02, 1.02
6, 0.0164591287, 0.0000044811, 79, 4.28, 4.36, 0.0255303596, 0.0002154405, 1, 0.0012711439, 0.0000040079, 755, 1.55, 0.08
7, 0.0000218409, 0.0000002879, 11, 0.18, 0.25, 0.0000218409, 0.0000002879, 1, 0.0000218409, 0.0000002879, 1, 1.00, 1.00
8, 0.1779217890, 0.0000195154, 90, 16.18, 16.26, 1.0879309924, 0.0000156551, 1, 0.0021225323, 0.0000010021, 1028, 6.11, 0.01
9, 0.0000344853, 0.0000004147, 31, 0.52, 0.60, 0.0000520769, 0.0000000525, 1, 0.0000158691, 0.0000000171, 42, 1.51, 0.46
10, 0.0000151770, 0.0000003657, 11, 0.14, 0.22, 0.0000151770, 0.0000003657, 1, 0.0000151770, 0.0000003657, 1, 1.00, 1.00
11, 0.0124087882, 0.0000034642, 92, 5.14, 5.22, 0.0626091559, 0.0013878023, 1, 0.0014861827, 0.0000006325, 681, 5.05, 0.12
12, 0.0000216083, 0.0000013151, 11, 0.15, 0.23, 0.0000263009, 0.0000058957, 1, 0.0000158828, 0.0000001596, 2, 1.22, 0.74
13, 0.0438491133, 0.0000251684, 94, 10.14, 10.22, 0.1721855121, 0.0017798356, 1, 0.0059237870, 0.0000260248, 3074, 3.93, 0.14
14, 0.0000333237, 0.0000003509, 32, 0.53, 0.61, 0.0000556268, 0.0000001208, 1, 0.0000147785, 0.0000000189, 21, 1.67, 0.44
15, 0.0000135785, 0.0000006641, 11, 0.18, 0.26, 0.0000295812, 0.0000025961, 1, 0.0000120774, 0.0000000936, 3, 2.18, 0.89
16, 0.0081861972, 0.0000050392, 99, 7.16, 7.24, 0.0903970504, 0.0001762190, 1, 0.0012690880, 0.0000003352, 1296, 11.04, 0.16
17, 0.0000233008, 0.0000001954, 27, 0.38, 0.46, 0.0000233008, 0.0000001954, 1, 0.0000094628, 0.0000000033, 8, 1.00, 0.41
18, 0.0000088685, 0.0000001999, 16, 0.22, 0.30, 0.0000095684, 0.0000000201, 1, 0.0000087802, 0.0000000217, 36, 1.08, 0.99
19, 0.0000212504, 0.0000000786, 11, 0.14, 0.22, 0.0000212504, 0.0000000786, 1, 0.0000212504, 0.0000000786, 1, 1.00, 1.00
20, 0.1162624903, 0.0000075054, 50, 17.52, 17.60, 0.1162624903, 0.0000075054, 1, 0.0009326407, 0.0000003309, 395, 1.00, 0.01
21, 0.0024394560, 0.0000002419, 48, 4.05, 4.13, 0.0024394560, 0.0000002419, 1, 0.0001709347, 0.0000000058, 20, 1.00, 0.07
22, 0.0003495830, 0.0000010754, 99, 2.65, 2.73, 0.0005508680, 0.0000004240, 1, 0.0000878046, 0.0000000245, 18, 1.58, 0.25
23, 0.0000351605, 0.0000003419, 55, 0.81, 0.89, 0.0000466644, 0.0000000445, 1, 0.0000225288, 0.0000000252, 34, 1.33, 0.64
TOP: 10
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-10 time(s), Meta-10 std(s), trials-10, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-10, speedup-10k
0, 0.0000161783, 0.0000009465, 11, 0.14, 0.30, 0.0000183339, 0.0000072334, 2, 0.0000183339, 0.0000072334, 2, 1.13, 1.13
1, 0.0005342518, 0.0000017710, 48, 1.24, 2.03, 0.0005342518, 0.0000017710, 5, 0.0002886397, 0.0000003104, 132, 1.00, 0.54
2, 0.0000444400, 0.0000000268, 22, 0.47, 1.26, 0.0000444400, 0.0000000268, 3, 0.0000219369, 0.0000001741, 29, 1.00, 0.49
3, 0.0026849408, 0.0000015035, 97, 4.30, 5.09, 0.0052502427, 0.0018881016, 9, 0.0012203701, 0.0000007643, 707, 1.96, 0.45
4, 0.0000171686, 0.0000000793, 11, 0.19, 0.98, 0.0000171686, 0.0000000793, 9, 0.0000163414, 0.0000000805, 53, 1.00, 0.95
5, 0.0000150767, 0.0000000538, 11, 0.16, 0.24, 0.0000150767, 0.0000000538, 1, 0.0000150767, 0.0000000538, 1, 1.00, 1.00
6, 0.0162681093, 0.0000050334, 83, 5.31, 6.10, 0.0255303596, 0.0002154405, 1, 0.0012711439, 0.0000040079, 755, 1.57, 0.08
7, 0.0000218409, 0.0000002879, 11, 0.17, 0.25, 0.0000218409, 0.0000002879, 1, 0.0000218409, 0.0000002879, 1, 1.00, 1.00
8, 0.0220805067, 0.0000362710, 16, 3.00, 3.79, 0.0220805067, 0.0000362710, 5, 0.0021225323, 0.0000010021, 1028, 1.00, 0.10
9, 0.0000308768, 0.0000000444, 32, 0.43, 1.23, 0.0000308768, 0.0000000444, 2, 0.0000158691, 0.0000000171, 42, 1.00, 0.51
10, 0.0000151770, 0.0000003657, 11, 0.14, 0.22, 0.0000151770, 0.0000003657, 1, 0.0000151770, 0.0000003657, 1, 1.00, 1.00
11, 0.0098261495, 0.0000031081, 94, 7.28, 8.07, 0.0102137685, 0.0000007031, 3, 0.0014861827, 0.0000006325, 681, 1.04, 0.15
12, 0.0000158828, 0.0000001596, 11, 0.15, 0.31, 0.0000158828, 0.0000001596, 2, 0.0000158828, 0.0000001596, 2, 1.00, 1.00
13, 0.0155850023, 0.0000034730, 93, 10.85, 11.65, 0.0185661466, 0.0000040004, 7, 0.0059237870, 0.0000260248, 3074, 1.19, 0.38
14, 0.0000149502, 0.0000000405, 16, 0.19, 0.98, 0.0000149502, 0.0000000405, 5, 0.0000147785, 0.0000000189, 21, 1.00, 0.99
15, 0.0000120774, 0.0000000936, 11, 0.14, 0.37, 0.0000120774, 0.0000000936, 3, 0.0000120774, 0.0000000936, 3, 1.00, 1.00
