BENCH: alexnet
TOP: 1
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-1 time(s), Meta-1 std(s), trials-1, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-1, speedup-10k
8, 0.0024061110, 0.0000109520, 89, 0.561, 1.658, 0.0024517913, 0.0000065820, 28, 0.0021663744, 0.0000011312, 309, 6.776, 1.02, 0.90
9, 0.0000292977, 0.0000000598, 10, 0.078, 0.121, 0.0000292977, 0.0000000598, 2, 0.0000292977, 0.0000000598, 2, 0.044, 1.00, 1.00
10, 0.0022418635, 0.0000070037, 95, 1.885, 2.981, 0.0025942890, 0.0000054338, 3, 0.0021744912, 0.0000003080, 822, 18.025, 1.16, 0.97
11, 0.0013411085, 0.0000008426, 60, 0.427, 1.524, 0.0013656814, 0.0000006442, 34, 0.0011438389, 0.0000018629, 124, 2.719, 1.02, 0.85
12, 0.0000230084, 0.0000001675, 10, 0.075, 0.119, 0.0000230084, 0.0000001675, 2, 0.0000230084, 0.0000001675, 2, 0.044, 1.00, 1.00
13, 0.0026211117, 0.0000200794, 100, 1.351, 2.447, 0.0026985791, 0.0000047039, 30, 0.0021789306, 0.0000010373, 774, 16.972, 1.03, 0.83
14, 0.0000233520, 0.0000000455, 10, 0.075, 0.118, 0.0000233520, 0.0000000455, 2, 0.0000233520, 0.0000000455, 2, 0.044, 1.00, 1.00
15, 0.0025873821, 0.0000004571, 31, 0.227, 1.324, 0.0025873821, 0.0000004571, 41, 0.0021842162, 0.0000013968, 900, 19.735, 1.00, 0.84
16, 0.0000067000, 0.0000003062, 10, 0.076, 0.098, 0.0000077503, 0.0000002943, 1, 0.0000077503, 0.0000002943, 1, 0.022, 1.16, 1.16
17, 0.0012598455, 0.0000014576, 83, 0.571, 1.668, 0.0012862849, 0.0000002881, 42, 0.0011502373, 0.0000036427, 65, 1.425, 1.02, 0.91
18, 0.0000131667, 0.0000001003, 10, 0.075, 0.119, 0.0000135159, 0.0000005252, 2, 0.0000135159, 0.0000005252, 2, 0.044, 1.03, 1.03
19, 0.0035202988, 0.0000232386, 95, 0.868, 1.964, 0.0040060395, 0.0000021966, 37, 0.0021735434, 0.0000004632, 1025, 22.476, 1.14, 0.62
20, 0.0000132100, 0.0000000799, 10, 0.076, 0.098, 0.0000136334, 0.0000005026, 1, 0.0000136334, 0.0000005026, 1, 0.022, 1.03, 1.03
21, 0.0034792507, 0.0000073948, 52, 0.411, 1.507, 0.0035357243, 0.0000095793, 48, 0.0021751619, 0.0000002563, 686, 15.043, 1.02, 0.63
22, 0.0000042784, 0.0000000018, 10, 0.074, 0.118, 0.0000042784, 0.0000000018, 2, 0.0000042784, 0.0000000018, 2, 0.044, 1.00, 1.00
23, 0.0013073358, 0.0000362394, 89, 0.595, 1.692, 0.0017478332, 0.0000017197, 41, 0.0011693224, 0.0000049271, 133, 2.916, 1.34, 0.89
24, 0.0025029145, 0.0000046222, 100, 0.791, 1.887, 0.0034865283, 0.0002418949, 18, 0.0022144838, 0.0000011660, 450, 9.868, 1.39, 0.88
25, 0.0000078867, 0.0000001163, 11, 0.127, 0.149, 0.0000080260, 0.0000000059, 1, 0.0000080260, 0.0000000059, 1, 0.022, 1.02, 1.02
26, 0.0032119285, 0.0000101820, 100, 0.868, 1.964, 0.0038784789, 0.0000013151, 37, 0.0022219709, 0.0000003608, 643, 14.100, 1.21, 0.69
27, 0.0000034485, 0.0000000203, 10, 0.078, 0.626, 0.0000034485, 0.0000000203, 25, 0.0000034485, 0.0000000203, 25, 0.548, 1.00, 1.00
28, 0.0000002673, 0.0000000535, 10, 0.076, 0.098, 0.0000060227, 0.0000000134, 1, 0.0000060227, 0.0000000134, 1, 0.022, 22.53, 22.53
29, 0.0000207957, 0.0000000257, 14, 0.088, 0.198, 0.0000207957, 0.0000000257, 5, 0.0000207957, 0.0000000257, 5, 0.110, 1.00, 1.00
30, 0.0000078463, 0.0000000494, 42, 0.335, 0.532, 0.0000080087, 0.0000000307, 9, 0.0000080087, 0.0000000307, 9, 0.197, 1.02, 1.02
TOP: 100
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-100 time(s), Meta-100 std(s), trials-100, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-100, speedup-10k
0, 0.0001581752, 0.0000008479, 100, 0.493, 1.173, 0.0001775727, 0.0000006824, 31, 0.0001775727, 0.0000006824, 31, 0.680, 1.12, 1.12
1, 0.0000177233, 0.0000001225, 10, 0.076, 0.142, 0.0000177233, 0.0000001225, 3, 0.0000177233, 0.0000001225, 3, 0.066, 1.00, 1.00
2, 0.0001338045, 0.0000002850, 100, 0.468, 0.775, 0.0001474210, 0.0000000553, 14, 0.0001474210, 0.0000000553, 14, 0.307, 1.10, 1.10
3, 0.0000164458, 0.0000001614, 10, 0.076, 0.119, 0.0000166103, 0.0000000164, 2, 0.0000166103, 0.0000000164, 2, 0.044, 1.01, 1.01
4, 0.0001253780, 0.0000000321, 100, 0.476, 0.564, 0.0001353627, 0.0000001963, 4, 0.0001353627, 0.0000001963, 4, 0.088, 1.08, 1.08
5, 0.0000149401, 0.0000001094, 10, 0.075, 0.097, 0.0000149401, 0.0000001094, 1, 0.0000149401, 0.0000001094, 1, 0.022, 1.00, 1.00
6, 0.0023399862, 0.0000074868, 100, 0.826, 3.019, 0.0025015625, 0.0000003402, 76, 0.0023230007, 0.0000066696, 307, 6.732, 1.07, 0.99
7, 0.0000599763, 0.0000045495, 10, 0.082, 0.148, 0.0000599763, 0.0000045495, 3, 0.0000599763, 0.0000045495, 3, 0.066, 1.00, 1.00
8, 0.0022419038, 0.0000273455, 100, 1.407, 3.600, 0.0023518591, 0.0000048203, 93, 0.0021663744, 0.0000011312, 309, 6.776, 1.05, 0.97
9, 0.0000292977, 0.0000000598, 10, 0.076, 0.120, 0.0000292977, 0.0000000598, 2, 0.0000292977, 0.0000000598, 2, 0.044, 1.00, 1.00
10, 0.0022539373, 0.0000005996, 29, 0.239, 2.432, 0.0022539373, 0.0000005996, 69, 0.0021744912, 0.0000003080, 822, 18.025, 1.00, 0.96
11, 0.0011933992, 0.0000298782, 100, 0.680, 2.873, 0.0013349900, 0.0000002186, 84, 0.0011438389, 0.0000018629, 124, 2.719, 1.12, 0.96
12, 0.0000230084, 0.0000001675, 10, 0.075, 0.119, 0.0000230084, 0.0000001675, 2, 0.0000230084, 0.0000001675, 2, 0.044, 1.00, 1.00
13, 0.0021844480, 0.0000002785, 100, 1.314, 3.507, 0.0023564725, 0.0001892619, 74, 0.0021789306, 0.0000010373, 774, 16.972, 1.08, 1.00
14, 0.0000233520, 0.0000000455, 10, 0.075, 0.119, 0.0000233520, 0.0000000455, 2, 0.0000233520, 0.0000000455, 2, 0.044, 1.00, 1.00
15, 0.0023395467, 0.0000120206, 58, 0.365, 2.557, 0.0024572804, 0.0000164318, 72, 0.0021842162, 0.0000013968, 900, 19.735, 1.05, 0.93
16, 0.0000076217, 0.0000001593, 10, 0.075, 0.097, 0.0000077503, 0.0000002943, 1, 0.0000077503, 0.0000002943, 1, 0.022, 1.02, 1.02
17, 0.0011352023, 0.0000020389, 58, 0.395, 1.820, 0.0011502373, 0.0000036427, 65, 0.0011502373, 0.0000036427, 65, 1.425, 1.01, 1.01
18, 0.0000132330, 0.0000000887, 10, 0.075, 0.118, 0.0000135159, 0.0000005252, 2, 0.0000135159, 0.0000005252, 2, 0.044, 1.02, 1.02
19, 0.0022448462, 0.0000074251, 100, 0.964, 3.157, 0.0024666877, 0.0000021860, 96, 0.0021735434, 0.0000004632, 1025, 22.476, 1.10, 0.97
20, 0.0000131208, 0.0000000849, 10, 0.075, 0.097, 0.0000136334, 0.0000005026, 1, 0.0000136334, 0.0000005026, 1, 0.022, 1.04, 1.04
21, 0.0025303880, 0.0000003725, 88, 1.500, 3.693, 0.0028476902, 0.0000048918, 81, 0.0021751619, 0.0000002563, 686, 15.043, 1.13, 0.86
22, 0.0000042784, 0.0000000018, 10, 0.076, 0.120, 0.0000042784, 0.0000000018, 2, 0.0000042784, 0.0000000018, 2, 0.044, 1.00, 1.00
23, 0.0013248170, 0.0000044046, 100, 0.669, 2.862, 0.0014618193, 0.0000858627, 72, 0.0011693224, 0.0000049271, 133, 2.916, 1.10, 0.88
24, 0.0025567921, 0.0001453403, 31, 0.212, 2.405, 0.0025567921, 0.0001453403, 93, 0.0022144838, 0.0000011660, 450, 9.868, 1.00, 0.87
25, 0.0000078365, 0.0000001974, 10, 0.075, 0.097, 0.0000080260, 0.0000000059, 1, 0.0000080260, 0.0000000059, 1, 0.022, 1.02, 1.02
26, 0.0023541702, 0.0000047649, 100, 0.713, 2.906, 0.0025995864, 0.0000091714, 89, 0.0022219709, 0.0000003608, 643, 14.100, 1.10, 0.94
27, 0.0000034485, 0.0000000203, 10, 0.079, 0.627, 0.0000034485, 0.0000000203, 25, 0.0000034485, 0.0000000203, 25, 0.548, 1.00, 1.00
28, 0.0000002197, 0.0000000360, 10, 0.077, 0.098, 0.0000060227, 0.0000000134, 1, 0.0000060227, 0.0000000134, 1, 0.022, 27.42, 27.42
29, 0.0000207957, 0.0000000257, 14, 0.088, 0.197, 0.0000207957, 0.0000000257, 5, 0.0000207957, 0.0000000257, 5, 0.110, 1.00, 1.00
30, 0.0000078672, 0.0000000750, 32, 0.252, 0.449, 0.0000080087, 0.0000000307, 9, 0.0000080087, 0.0000000307, 9, 0.197, 1.02, 1.02
TOP: 200
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-200 time(s), Meta-200 std(s), trials-200, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-200, speedup-10k
0, 0.0001594902, 0.0000008235, 99, 0.656, 1.336, 0.0001775727, 0.0000006824, 31, 0.0001775727, 0.0000006824, 31, 0.680, 1.11, 1.11
1, 0.0000177233, 0.0000001225, 10, 0.078, 0.143, 0.0000177233, 0.0000001225, 3, 0.0000177233, 0.0000001225, 3, 0.066, 1.00, 1.00
2, 0.0001336018, 0.0000002138, 100, 0.563, 0.870, 0.0001474210, 0.0000000553, 14, 0.0001474210, 0.0000000553, 14, 0.307, 1.10, 1.10
3, 0.0000166103, 0.0000000164, 10, 0.076, 0.120, 0.0000166103, 0.0000000164, 2, 0.0000166103, 0.0000000164, 2, 0.044, 1.00, 1.00
4, 0.0001257145, 0.0000001593, 100, 0.475, 0.563, 0.0001353627, 0.0000001963, 4, 0.0001353627, 0.0000001963, 4, 0.088, 1.08, 1.08
5, 0.0000149401, 0.0000001094, 10, 0.076, 0.098, 0.0000149401, 0.0000001094, 1, 0.0000149401, 0.0000001094, 1, 0.022, 1.00, 1.00
6, 0.0024059368, 0.0000054693, 100, 0.723, 5.109, 0.0025015625, 0.0000003402, 76, 0.0023230007, 0.0000066696, 307, 6.732, 1.04, 0.97
7, 0.0000599763, 0.0000045495, 10, 0.093, 0.159, 0.0000599763, 0.0000045495, 3, 0.0000599763, 0.0000045495, 3, 0.066, 1.00, 1.00
8, 0.0021785347, 0.0000002704, 31, 0.200, 4.586, 0.0021785347, 0.0000002704, 184, 0.0021663744, 0.0000011312, 309, 6.776, 1.00, 0.99
9, 0.0000292977, 0.0000000598, 10, 0.078, 0.122, 0.0000292977, 0.0000000598, 2, 0.0000292977, 0.0000000598, 2, 0.044, 1.00, 1.00
10, 0.0022539373, 0.0000005996, 29, 0.238, 4.623, 0.0022539373, 0.0000005996, 69, 0.0021744912, 0.0000003080, 822, 18.025, 1.00, 0.96
11, 0.0010974757, 0.0000076832, 100, 0.813, 3.532, 0.0011438389, 0.0000018629, 124, 0.0011438389, 0.0000018629, 124, 2.719, 1.04, 1.04
12, 0.0000230084, 0.0000001675, 10, 0.075, 0.119, 0.0000230084, 0.0000001675, 2, 0.0000230084, 0.0000001675, 2, 0.044, 1.00, 1.00
13, 0.0021816222, 0.0000015593, 89, 0.646, 5.031, 0.0022024423, 0.0000016550, 129, 0.0021789306, 0.0000010373, 774, 16.972, 1.01, 1.00
14, 0.0000233520, 0.0000000455, 10, 0.076, 0.120, 0.0000233520, 0.0000000455, 2, 0.0000233520, 0.0000000455, 2, 0.044, 1.00, 1.00
15, 0.0021877683, 0.0000006361, 60, 0.539, 4.925, 0.0021951286, 0.0000004661, 157, 0.0021842162, 0.0000013968, 900, 19.735, 1.00, 1.00
16, 0.0000069413, 0.0000002753, 10, 0.076, 0.098, 0.0000077503, 0.0000002943, 1, 0.0000077503, 0.0000002943, 1, 0.022, 1.12, 1.12
17, 0.0011352453, 0.0000011969, 30, 0.335, 1.760, 0.0011502373, 0.0000036427, 65, 0.0011502373, 0.0000036427, 65, 1.425, 1.01, 1.01
18, 0.0000132335, 0.0000000827, 10, 0.077, 0.120, 0.0000135159, 0.0000005252, 2, 0.0000135159, 0.0000005252, 2, 0.044, 1.02, 1.02
19, 0.0023247283, 0.0000185604, 100, 0.723, 5.109, 0.0024109154, 0.0000010812, 180, 0.0021735434, 0.0000004632, 1025, 22.476, 1.04, 0.93
20, 0.0000131573, 0.0000000308, 10, 0.075, 0.097, 0.0000136334, 0.0000005026, 1, 0.0000136334, 0.0000005026, 1, 0.022, 1.04, 1.04
21, 0.0021888452, 0.0000001951, 31, 0.228, 4.614, 0.0021888452, 0.0000001951, 196, 0.0021751619, 0.0000002563, 686, 15.043, 1.00, 0.99
22, 0.0000042367, 0.0000000787, 11, 0.127, 0.171, 0.0000042784, 0.0000000018, 2, 0.0000042784, 0.0000000018, 2, 0.044, 1.01, 1.01
23, 0.0011148010, 0.0000022320, 100, 0.670, 3.587, 0.0011693224, 0.0000049271, 133, 0.0011693224, 0.0000049271, 133, 2.916, 1.05, 1.05
24, 0.0022726485, 0.0000019955, 89, 0.755, 5.141, 0.0024892843, 0.0000016456, 148, 0.0022144838, 0.0000011660, 450, 9.868, 1.10, 0.97
25, 0.0000078125, 0.0000001277, 11, 0.128, 0.150, 0.0000080260, 0.0000000059, 1, 0.0000080260, 0.0000000059, 1, 0.022, 1.03, 1.03
26, 0.0023492093, 0.0000337331, 86, 0.736, 5.122, 0.0024015200, 0.0000040177, 138, 0.0022219709, 0.0000003608, 643, 14.100, 1.02, 0.95
27, 0.0000034485, 0.0000000203, 10, 0.079, 0.628, 0.0000034485, 0.0000000203, 25, 0.0000034485, 0.0000000203, 25, 0.548, 1.00, 1.00
28, 0.0000002202, 0.0000000501, 10, 0.077, 0.099, 0.0000060227, 0.0000000134, 1, 0.0000060227, 0.0000000134, 1, 0.022, 27.36, 27.36
29, 0.0000207957, 0.0000000257, 14, 0.087, 0.196, 0.0000207957, 0.0000000257, 5, 0.0000207957, 0.0000000257, 5, 0.110, 1.00, 1.00
30, 0.0000077997, 0.0000000741, 22, 0.170, 0.368, 0.0000080087, 0.0000000307, 9, 0.0000080087, 0.0000000307, 9, 0.197, 1.03, 1.03
TOP: 300
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-300 time(s), Meta-300 std(s), trials-300, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-300, speedup-10k
0, 0.0001661125, 0.0000001533, 95, 1.035, 1.715, 0.0001775727, 0.0000006824, 31, 0.0001775727, 0.0000006824, 31, 0.680, 1.07, 1.07
1, 0.0000177233, 0.0000001225, 10, 0.077, 0.143, 0.0000177233, 0.0000001225, 3, 0.0000177233, 0.0000001225, 3, 0.066, 1.00, 1.00
2, 0.0001338283, 0.0000002973, 100, 0.557, 0.864, 0.0001474210, 0.0000000553, 14, 0.0001474210, 0.0000000553, 14, 0.307, 1.10, 1.10
3, 0.0000159455, 0.0000001869, 10, 0.075, 0.119, 0.0000166103, 0.0000000164, 2, 0.0000166103, 0.0000000164, 2, 0.044, 1.04, 1.04
4, 0.0001254030, 0.0000000474, 89, 0.384, 0.472, 0.0001353627, 0.0000001963, 4, 0.0001353627, 0.0000001963, 4, 0.088, 1.08, 1.08
5, 0.0000149401, 0.0000001094, 10, 0.077, 0.098, 0.0000149401, 0.0000001094, 1, 0.0000149401, 0.0000001094, 1, 0.022, 1.00, 1.00
6, 0.0023097048, 0.0000227868, 60, 0.401, 6.980, 0.0023745480, 0.0000087544, 268, 0.0023230007, 0.0000066696, 307, 6.732, 1.03, 1.01
7, 0.0000599763, 0.0000045495, 10, 0.083, 0.148, 0.0000599763, 0.0000045495, 3, 0.0000599763, 0.0000045495, 3, 0.066, 1.00, 1.00
8, 0.0021785347, 0.0000002704, 31, 0.220, 6.798, 0.0021785347, 0.0000002704, 184, 0.0021663744, 0.0000011312, 309, 6.776, 1.00, 0.99
9, 0.0000292977, 0.0000000598, 10, 0.077, 0.121, 0.0000292977, 0.0000000598, 2, 0.0000292977, 0.0000000598, 2, 0.044, 1.00, 1.00
10, 0.0021888278, 0.0000009376, 58, 0.492, 7.070, 0.0021892463, 0.0000026345, 214, 0.0021744912, 0.0000003080, 822, 18.025, 1.00, 0.99
11, 0.0010915128, 0.0000009505, 86, 0.592, 3.311, 0.0011438389, 0.0000018629, 124, 0.0011438389, 0.0000018629, 124, 2.719, 1.05, 1.05
12, 0.0000230084, 0.0000001675, 10, 0.074, 0.118, 0.0000230084, 0.0000001675, 2, 0.0000230084, 0.0000001675, 2, 0.044, 1.00, 1.00
13, 0.0021866225, 0.0000023094, 60, 0.397, 6.976, 0.0022024423, 0.0000016550, 129, 0.0021789306, 0.0000010373, 774, 16.972, 1.01, 1.00
14, 0.0000233520, 0.0000000455, 10, 0.076, 0.120, 0.0000233520, 0.0000000455, 2, 0.0000233520, 0.0000000455, 2, 0.044, 1.00, 1.00
15, 0.0021826617, 0.0000007922, 100, 0.932, 7.511, 0.0021931766, 0.0000006316, 260, 0.0021842162, 0.0000013968, 900, 19.735, 1.00, 1.00
16, 0.0000070787, 0.0000001196, 10, 0.075, 0.097, 0.0000077503, 0.0000002943, 1, 0.0000077503, 0.0000002943, 1, 0.022, 1.09, 1.09
17, 0.0011363518, 0.0000025343, 86, 0.578, 2.004, 0.0011502373, 0.0000036427, 65, 0.0011502373, 0.0000036427, 65, 1.425, 1.01, 1.01
18, 0.0000131538, 0.0000000895, 10, 0.077, 0.121, 0.0000135159, 0.0000005252, 2, 0.0000135159, 0.0000005252, 2, 0.044, 1.03, 1.03
19, 0.0021949500, 0.0000008605, 100, 0.942, 7.520, 0.0023968014, 0.0000018821, 260, 0.0021735434, 0.0000004632, 1025, 22.476, 1.09, 0.99
20, 0.0000131975, 0.0000001268, 10, 0.075, 0.097, 0.0000136334, 0.0000005026, 1, 0.0000136334, 0.0000005026, 1, 0.022, 1.03, 1.03
21, 0.0021808978, 0.0000005580, 89, 1.252, 7.831, 0.0021863575, 0.0000032235, 259, 0.0021751619, 0.0000002563, 686, 15.043, 1.00, 1.00
22, 0.0000042478, 0.0000000935, 11, 0.126, 0.170, 0.0000042784, 0.0000000018, 2, 0.0000042784, 0.0000000018, 2, 0.044, 1.01, 1.01
23, 0.0011274803, 0.0000106568, 89, 0.545, 3.462, 0.0011693224, 0.0000049271, 133, 0.0011693224, 0.0000049271, 133, 2.916, 1.04, 1.04
24, 0.0022642370, 0.0000014384, 60, 0.415, 6.994, 0.0022678724, 0.0000003576, 258, 0.0022144838, 0.0000011660, 450, 9.868, 1.00, 0.98
25, 0.0000077915, 0.0000001054, 11, 0.126, 0.148, 0.0000080260, 0.0000000059, 1, 0.0000080260, 0.0000000059, 1, 0.022, 1.03, 1.03
26, 0.0022617893, 0.0000011993, 60, 0.435, 7.013, 0.0022925030, 0.0000026506, 260, 0.0022219709, 0.0000003608, 643, 14.100, 1.01, 0.98
27, 0.0000034485, 0.0000000203, 10, 0.078, 0.626, 0.0000034485, 0.0000000203, 25, 0.0000034485, 0.0000000203, 25, 0.548, 1.00, 1.00
28, 0.0000002382, 0.0000000342, 10, 0.075, 0.096, 0.0000060227, 0.0000000134, 1, 0.0000060227, 0.0000000134, 1, 0.022, 25.29, 25.29
29, 0.0000207957, 0.0000000257, 14, 0.088, 0.197, 0.0000207957, 0.0000000257, 5, 0.0000207957, 0.0000000257, 5, 0.110, 1.00, 1.00
30, 0.0000079240, 0.0000001392, 32, 0.253, 0.450, 0.0000080087, 0.0000000307, 9, 0.0000080087, 0.0000000307, 9, 0.197, 1.01, 1.01
TOP: 1000
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-1000 time(s), Meta-1000 std(s), trials-1000, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-1000, speedup-10k
0, 0.0001600402, 0.0000000807, 96, 0.890, 1.569, 0.0001775727, 0.0000006824, 31, 0.0001775727, 0.0000006824, 31, 0.680, 1.11, 1.11
1, 0.0000177233, 0.0000001225, 10, 0.078, 0.143, 0.0000177233, 0.0000001225, 3, 0.0000177233, 0.0000001225, 3, 0.066, 1.00, 1.00
2, 0.0001339350, 0.0000004740, 100, 0.560, 0.867, 0.0001474210, 0.0000000553, 14, 0.0001474210, 0.0000000553, 14, 0.307, 1.10, 1.10
3, 0.0000166103, 0.0000000164, 10, 0.075, 0.119, 0.0000166103, 0.0000000164, 2, 0.0000166103, 0.0000000164, 2, 0.044, 1.00, 1.00
4, 0.0001255610, 0.0000001022, 100, 0.572, 0.660, 0.0001353627, 0.0000001963, 4, 0.0001353627, 0.0000001963, 4, 0.088, 1.08, 1.08
5, 0.0000149401, 0.0000001094, 10, 0.074, 0.096, 0.0000149401, 0.0000001094, 1, 0.0000149401, 0.0000001094, 1, 0.022, 1.00, 1.00
6, 0.0022904713, 0.0000077147, 60, 0.398, 7.130, 0.0023230007, 0.0000066696, 307, 0.0023230007, 0.0000066696, 307, 6.732, 1.01, 1.01
7, 0.0000599763, 0.0000045495, 10, 0.093, 0.159, 0.0000599763, 0.0000045495, 3, 0.0000599763, 0.0000045495, 3, 0.066, 1.00, 1.00
8, 0.0021663744, 0.0000011312, 31, 0.197, 6.972, 0.0021663744, 0.0000011312, 309, 0.0021663744, 0.0000011312, 309, 6.776, 1.00, 1.00
9, 0.0000292977, 0.0000000598, 10, 0.078, 0.122, 0.0000292977, 0.0000000598, 2, 0.0000292977, 0.0000000598, 2, 0.044, 1.00, 1.00
10, 0.0021735958, 0.0000003487, 83, 1.118, 19.143, 0.0021744912, 0.0000003080, 822, 0.0021744912, 0.0000003080, 822, 18.025, 1.00, 1.00
11, 0.0010988848, 0.0000090491, 100, 0.713, 3.432, 0.0011438389, 0.0000018629, 124, 0.0011438389, 0.0000018629, 124, 2.719, 1.04, 1.04
12, 0.0000230084, 0.0000001675, 10, 0.075, 0.119, 0.0000230084, 0.0000001675, 2, 0.0000230084, 0.0000001675, 2, 0.044, 1.00, 1.00
13, 0.0021729255, 0.0000003629, 100, 0.960, 17.933, 0.0021789306, 0.0000010373, 774, 0.0021789306, 0.0000010373, 774, 16.972, 1.00, 1.00
14, 0.0000233520, 0.0000000455, 10, 0.075, 0.119, 0.0000233520, 0.0000000455, 2, 0.0000233520, 0.0000000455, 2, 0.044, 1.00, 1.00
15, 0.0021769810, 0.0000006606, 89, 0.890, 20.626, 0.0021842162, 0.0000013968, 900, 0.0021842162, 0.0000013968, 900, 19.735, 1.00, 1.00
16, 0.0000068023, 0.0000001685, 10, 0.075, 0.097, 0.0000077503, 0.0000002943, 1, 0.0000077503, 0.0000002943, 1, 0.022, 1.14, 1.14
17, 0.0011352645, 0.0000004331, 58, 0.377, 1.803, 0.0011502373, 0.0000036427, 65, 0.0011502373, 0.0000036427, 65, 1.425, 1.01, 1.01
18, 0.0000131592, 0.0000000536, 10, 0.076, 0.120, 0.0000135159, 0.0000005252, 2, 0.0000135159, 0.0000005252, 2, 0.044, 1.03, 1.03
19, 0.0021736973, 0.0000006671, 60, 0.410, 22.338, 0.0021748235, 0.0000007180, 899, 0.0021735434, 0.0000004632, 1025, 22.476, 1.00, 1.00
20, 0.0000132198, 0.0000000789, 10, 0.075, 0.097, 0.0000136334, 0.0000005026, 1, 0.0000136334, 0.0000005026, 1, 0.022, 1.03, 1.03
21, 0.0021751619, 0.0000002563, 31, 0.215, 15.258, 0.0021751619, 0.0000002563, 686, 0.0021751619, 0.0000002563, 686, 15.043, 1.00, 1.00
22, 0.0000042282, 0.0000000723, 11, 0.126, 0.170, 0.0000042784, 0.0000000018, 2, 0.0000042784, 0.0000000018, 2, 0.044, 1.01, 1.01
23, 0.0011278142, 0.0000118428, 60, 0.354, 3.271, 0.0011693224, 0.0000049271, 133, 0.0011693224, 0.0000049271, 133, 2.916, 1.04, 1.04
24, 0.0022095477, 0.0000030468, 60, 0.754, 10.622, 0.0022144838, 0.0000011660, 450, 0.0022144838, 0.0000011660, 450, 9.868, 1.00, 1.00
25, 0.0000080260, 0.0000000059, 10, 0.077, 0.099, 0.0000080260, 0.0000000059, 1, 0.0000080260, 0.0000000059, 1, 0.022, 1.00, 1.00
26, 0.0022219709, 0.0000003608, 31, 0.366, 14.466, 0.0022219709, 0.0000003608, 643, 0.0022219709, 0.0000003608, 643, 14.100, 1.00, 1.00
27, 0.0000034485, 0.0000000203, 10, 0.077, 0.626, 0.0000034485, 0.0000000203, 25, 0.0000034485, 0.0000000203, 25, 0.548, 1.00, 1.00
28, 0.0000002203, 0.0000000266, 10, 0.076, 0.098, 0.0000060227, 0.0000000134, 1, 0.0000060227, 0.0000000134, 1, 0.022, 27.33, 27.33
29, 0.0000207957, 0.0000000257, 14, 0.088, 0.197, 0.0000207957, 0.0000000257, 5, 0.0000207957, 0.0000000257, 5, 0.110, 1.00, 1.00
30, 0.0000078872, 0.0000001005, 22, 0.168, 0.366, 0.0000080087, 0.0000000307, 9, 0.0000080087, 0.0000000307, 9, 0.197, 1.02, 1.02
BENCH: vgg13
TOP: 1
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-1 time(s), Meta-1 std(s), trials-1, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-1, speedup-10k
0, 0.0000151264, 0.0000000345, 10, 0.076, 0.107, 0.0000151264, 0.0000000345, 1, 0.0000151264, 0.0000000345, 1, 0.030, 1.00, 1.00
1, 0.0098149545, 0.0003095650, 100, 1.330, 1.360, 0.0118774784, 0.0006652410, 1, 0.0021863198, 0.0000019740, 85, 2.587, 1.21, 0.22
2, 0.0023745876, 0.0000228745, 10, 0.090, 0.121, 0.0023745876, 0.0000228745, 1, 0.0023745876, 0.0000228745, 1, 0.030, 1.00, 1.00
3, 0.0895731128, 0.0030905030, 86, 4.788, 4.819, 0.2043521076, 0.0045577155, 1, 0.0348862721, 0.0000073288, 1217, 37.043, 2.28, 0.39
4, 0.0013018885, 0.0000035613, 10, 0.091, 0.122, 0.0013018885, 0.0000035613, 1, 0.0008304719, 0.0000007034, 46, 1.400, 1.00, 0.64
5, 0.0223506163, 0.0000361977, 100, 2.538, 2.569, 0.1243035143, 0.0062231301, 1, 0.0175528418, 0.0000083565, 641, 19.511, 5.56, 0.79
6, 0.0871235625, 0.0000169238, 91, 3.076, 3.106, 0.1405183833, 0.0012819198, 1, 0.0349218662, 0.0000220175, 458, 13.941, 1.61, 0.40
7, 0.0003031441, 0.0000000467, 10, 0.135, 0.165, 0.0003031441, 0.0000000467, 1, 0.0001193265, 0.0000001366, 3, 0.091, 1.00, 0.39
8, 0.0000286218, 0.0000001574, 13, 0.230, 0.260, 0.0000306792, 0.0000014483, 1, 0.0000228652, 0.0000001040, 2, 0.061, 1.07, 0.80
9, 0.0562006395, 0.0000057300, 100, 3.120, 3.151, 0.1162503688, 0.0004944416, 1, 0.0174304085, 0.0000049733, 517, 15.736, 2.07, 0.31
